pptname;invariant;invariantType;variables;postmanAssertion;tp;fp;enter;bug
/youtube/v3/videos&getVideos&200&items():::EXIT;return.snippet.thumbnails.standard.url is Url;daikon.inv.unary.string.IsUrl;(return.snippet.thumbnails.standard.url);pm.expect(return_snippet_thumbnails_standard_url).to.match(/^(?:(?:https?|ftp):\/\/)(?:\S+(?::\S*)?@)?(?:(?!10(?:\.\d{1,3}){3})(?!127(?:\.\d{1,3}){3})(?!169\.254(?:\.\d{1,3}){2})(?!192\.168(?:\.\d{1,3}){2})(?!172\.(?:1[6-9]|2\d|3[0-1])(?:\.\d{1,3}){2})(?:[1-9]\d?|1\d\d|2[01]\d|22[0-3])(?:\.(?:1?\d{1,2}|2[0-4]\d|25[0-5])){2}(?:\.(?:[1-9]\d?|1\d\d|2[0-4]\d|25[0-4]))|(?:(?:[\w\u00a1-\uffff0-9]+-?)*[\w\u00a1-\uffff0-9]+)(?:\.(?:[\w\u00a1-\uffff0-9]+-)*[\w\u00a1-\uffff0-9]+)*(?:\.(?:[a-zA-Z\u00a1-\uffff]{2,})))(?::\d{2,5})?(?:\/[^\s]*)?$/);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.snippet.thumbnails.standard.width == 640;daikon.inv.unary.scalar.OneOfScalar;(return.snippet.thumbnails.standard.width);pm.expect([640].includes(return_snippet_thumbnails_standard_width)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.statistics.commentCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.commentCount);pm.expect(return_statistics_commentCount).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;"return.statistics.favoriteCount == ""0""";daikon.inv.unary.string.OneOfString;(return.statistics.favoriteCount);"pm.expect([""0""].includes(return_statistics_favoriteCount)).to.be.true";1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;LENGTH(return.statistics.favoriteCount)==1;daikon.inv.unary.string.FixedLengthString;(return.statistics.favoriteCount);pm.expect(return_statistics_favoriteCount).to.have.length(1);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.statistics.favoriteCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.favoriteCount);pm.expect(return_statistics_favoriteCount).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.statistics.likeCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.likeCount);pm.expect(return_statistics_likeCount).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.statistics.viewCount is Numeric;daikon.inv.unary.string.IsNumeric;(return.statistics.viewCount);pm.expect(return_statistics_viewCount).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;"return.status.license one of { ""creativeCommon"", ""youtube"" }";daikon.inv.unary.string.OneOfString;(return.status.license);"pm.expect([""creativeCommon"", ""youtube""].includes(return_status_license)).to.be.true";1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.status.madeForKids == false;daikon.inv.unary.scalar.OneOfScalar;(return.status.madeForKids);pm.expect(return_status_madeForKids).to.eql(false);0;1;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;"return.status.privacyStatus one of { ""public"", ""unlisted"" }";daikon.inv.unary.string.OneOfString;(return.status.privacyStatus);"pm.expect([""public"", ""unlisted""].includes(return_status_privacyStatus)).to.be.true";0;1;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;"return.status.uploadStatus one of { ""processed"", ""uploaded"" }";daikon.inv.unary.string.OneOfString;(return.status.uploadStatus);"pm.expect([""processed"", ""uploaded""].includes(return_status_uploadStatus)).to.be.true";0;1;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.suggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions);pm.expect(return_suggestions).to.be.null;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.suggestions.editorSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.editorSuggestions);pm.expect(return_suggestions_editorSuggestions).to.be.null;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.suggestions.tagSuggestions == null;daikon.inv.unary.scalar.OneOfScalar;(return.suggestions.tagSuggestions);pm.expect(return_suggestions_tagSuggestions).to.be.null;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;All the elements of return.topicDetails.topicCategories[] are URLs;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;(return.topicDetails.topicCategories[..]);pm.expect(return_topicDetails_topicCategories_array.every(element => /^(?:(?:https?|ftp):\/\/)(?:\S+(?::\S*)?@)?(?:(?!10(?:\.\d{1,3}){3})(?!127(?:\.\d{1,3}){3})(?!169\.254(?:\.\d{1,3}){2})(?!192\.168(?:\.\d{1,3}){2})(?!172\.(?:1[6-9]|2\d|3[0-1])(?:\.\d{1,3}){2})(?:[1-9]\d?|1\d\d|2[01]\d|22[0-3])(?:\.(?:1?\d{1,2}|2[0-4]\d|25[0-5])){2}(?:\.(?:[1-9]\d?|1\d\d|2[0-4]\d|25[0-4]))|(?:(?:[\w\u00a1-\uffff0-9]+-?)*[\w\u00a1-\uffff0-9]+)(?:\.(?:[\w\u00a1-\uffff0-9]+-)*[\w\u00a1-\uffff0-9]+)*(?:\.(?:[a-zA-Z\u00a1-\uffff]{2,})))(?::\d{2,5})?(?:\/[^\s]*)?$/.test(element))).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;size(input.part[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.part[..]));pm.expect(input_part_size_array).to.be.at.least(1);0;0;1;0
/youtube/v3/videos&getVideos&200&items():::EXIT;size(input.id[]) one of { 1, 2 };daikon.inv.unary.scalar.OneOfScalar;(size(input.id[..]));pm.expect([1, 2, 0].includes(input_id_size_array)).to.be.true;0;0;1;0
/youtube/v3/videos&getVideos&200&items():::EXIT;size(return.contentDetails.regionRestriction.allowed[]) one of { 4, 5 };daikon.inv.unary.scalar.OneOfScalar;(size(return.contentDetails.regionRestriction.allowed[..]));pm.expect([4, 5, 0].includes(return_contentDetails_regionRestriction_allowed_size_array)).to.be.true;0;1;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;size(return.contentDetails.regionRestriction.blocked[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.contentDetails.regionRestriction.blocked[..]));pm.expect(return_contentDetails_regionRestriction_blocked_size_array).to.be.at.least(1);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;size(return.topicDetails.topicCategories[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.topicDetails.topicCategories[..]));pm.expect(return_topicDetails_topicCategories_size_array).to.be.at.least(1);1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id in input.id[];daikon.inv.binary.sequenceString.MemberString;(input.id[..], return.id);pm.expect(input_id_array.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.player.embedHtml;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.player.embedHtml);pm.expect(return_player_embedHtml.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.snippet.thumbnails.default.url;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.snippet.thumbnails.default.url);pm.expect(return_snippet_thumbnails_default_url.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.snippet.thumbnails.high.url;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.snippet.thumbnails.high.url);pm.expect(return_snippet_thumbnails_high_url.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.snippet.thumbnails.maxres.url;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.snippet.thumbnails.maxres.url);pm.expect(return_snippet_thumbnails_maxres_url.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.snippet.thumbnails.medium.url;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.snippet.thumbnails.medium.url);pm.expect(return_snippet_thumbnails_medium_url.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.id is a substring of return.snippet.thumbnails.standard.url;daikon.inv.binary.twoString.StdString$SubString;(return.id, return.snippet.thumbnails.standard.url);pm.expect(return_snippet_thumbnails_standard_url.includes(return_id)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.player.embedHeight is a substring of return.player.embedHtml;daikon.inv.binary.twoString.StdString$SubString;(return.player.embedHeight, return.player.embedHtml);pm.expect(return_player_embedHtml.includes(return_player_embedHeight)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200&items():::EXIT;return.player.embedWidth is a substring of return.player.embedHtml;daikon.inv.binary.twoString.StdString$SubString;(return.player.embedHtml, return.player.embedWidth);pm.expect(return_player_embedHtml.includes(return_player_embedWidth)).to.be.true;1;0;0;0
/youtube/v3/videos&getVideos&200():::ENTER;size(input.part[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.part[..]));pm.expect(input_part_size_array).to.be.at.least(1);0;0;1;0
/youtube/v3/videos&getVideos&200():::ENTER;size(input.id[]) one of { 1, 2 };daikon.inv.unary.scalar.OneOfScalar;(size(input.id[..]));pm.expect([1, 2, 0].includes(input_id_size_array)).to.be.true;0;0;1;0
/youtube/v3/videos&getVideos&200():::EXIT;input.maxResults == return.pageInfo.resultsPerPage;daikon.inv.binary.twoScalar.IntEqual;(input.maxResults, return.pageInfo.resultsPerPage);pm.expect(input_maxResults).to.eql(return_pageInfo_resultsPerPage);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;LENGTH(return.etag)==27;daikon.inv.unary.string.FixedLengthString;(return.etag);pm.expect(return_etag).to.have.length(27);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;"return.kind == ""youtube#videoListResponse""";daikon.inv.unary.string.OneOfString;(return.kind);"pm.expect([""youtube#videoListResponse""].includes(return_kind)).to.be.true";1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;LENGTH(return.kind)==25;daikon.inv.unary.string.FixedLengthString;(return.kind);pm.expect(return_kind).to.have.length(25);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;LENGTH(return.nextPageToken)==6;daikon.inv.unary.string.FixedLengthString;(return.nextPageToken);pm.expect(return_nextPageToken).to.have.length(6);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.resultsPerPage >= 1;daikon.inv.unary.scalar.LowerBound;(return.pageInfo.resultsPerPage);pm.expect(return_pageInfo_resultsPerPage).to.be.at.least(1);0;1;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.totalResults >= 1;daikon.inv.unary.scalar.LowerBound;(return.pageInfo.totalResults);pm.expect(return_pageInfo_totalResults).to.be.at.least(1);0;1;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.tokenPagination == null;daikon.inv.unary.scalar.OneOfScalar;(return.tokenPagination);pm.expect(return_tokenPagination).to.be.null;1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;size(input.part[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.part[..]));pm.expect(input_part_size_array).to.be.at.least(1);0;0;1;0
/youtube/v3/videos&getVideos&200():::EXIT;size(input.id[]) one of { 1, 2 };daikon.inv.unary.scalar.OneOfScalar;(size(input.id[..]));pm.expect([1, 2, 0].includes(input_id_size_array)).to.be.true;0;0;1;0
/youtube/v3/videos&getVideos&200():::EXIT;size(return.items[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(return.items[..]));pm.expect(return_items_size_array).to.be.at.least(1);0;1;0;0
/youtube/v3/videos&getVideos&200():::EXIT;input.maxResults >= size(return.items[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(input.maxResults, size(return.items[..]));pm.expect(input_maxResults).to.be.at.least(return_items_size_array);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.resultsPerPage <= return.pageInfo.totalResults;daikon.inv.binary.twoScalar.IntLessEqual;(return.pageInfo.resultsPerPage, return.pageInfo.totalResults);pm.expect(return_pageInfo_resultsPerPage).to.be.lte(return_pageInfo_totalResults);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.resultsPerPage <= size(input.id[]);daikon.inv.binary.twoScalar.IntLessEqual;(return.pageInfo.resultsPerPage, size(input.id[..]));pm.expect(return_pageInfo_resultsPerPage).to.be.lte(input_id_size_array);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.resultsPerPage >= size(return.items[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.pageInfo.resultsPerPage, size(return.items[..]));pm.expect(return_pageInfo_resultsPerPage).to.be.at.least(return_items_size_array);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.totalResults <= size(input.id[]);daikon.inv.binary.twoScalar.IntLessEqual;(return.pageInfo.totalResults, size(input.id[..]));pm.expect(return_pageInfo_totalResults).to.be.lte(input_id_size_array);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;return.pageInfo.totalResults >= size(return.items[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.pageInfo.totalResults, size(return.items[..]));pm.expect(return_pageInfo_totalResults).to.be.at.least(return_items_size_array);1;0;0;0
/youtube/v3/videos&getVideos&200():::EXIT;size(input.id[]) >= size(return.items[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(input.id[..]), size(return.items[..]));pm.expect(input_id_size_array).to.be.at.least(return_items_size_array);1;0;0;0
