endpoint,group,invariant,invariantType,variables,postmanAssertion,pptname
get+projects_{id}_repository_commits_{sha}_merge_requests,merge_when_pipeline_succeeds,"return.merge_when_pipeline_succeeds one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(return.merge_when_pipeline_succeeds),"pm.expect([0, 1, 0].includes(return_merge_when_pipeline_succeeds)).to.be.true",/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,project_id,"return.project_id == return.target_project_id
return.project_id <= return.source_project_id","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.project_id, return.target_project_id)
(return.project_id, return.source_project_id)","pm.expect(return_project_id).to.eql(return_target_project_id)
pm.expect(return_project_id).to.be.lte(return_source_project_id)","/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_merge_requests,sha,LENGTH(return.sha)==40,daikon.inv.unary.string.FixedLengthString,(return.sha),pm.expect(return_sha).to.have.length(40),/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,should_remove_source_branch,"return.should_remove_source_branch one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.should_remove_source_branch),"pm.expect([""false"", ""true""].includes(return_should_remove_source_branch)).to.be.true",/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,squash_commit_sha,LENGTH(return.squash_commit_sha)==40,daikon.inv.unary.string.FixedLengthString,(return.squash_commit_sha),pm.expect(return_squash_commit_sha).to.have.length(40),/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,state,"return.state one of { ""closed"", ""merged"", ""opened"" }
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","pm.expect([""closed"", ""merged"", ""opened""].includes(return_state)).to.be.true
pm.expect(return_state).to.have.length(6)","/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_merge_requests,time_stats.human_time_estimate,"return.time_stats.human_time_estimate == ""16h""",daikon.inv.unary.string.OneOfString,(return.time_stats.human_time_estimate),"pm.expect([""16h""].includes(return_time_stats_human_time_estimate)).to.be.true",/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,time_stats.time_estimate,"return.time_stats.time_estimate one of { 0, 57600 }",daikon.inv.unary.scalar.OneOfScalar,(return.time_stats.time_estimate),"pm.expect([0, 57600, 0].includes(return_time_stats_time_estimate)).to.be.true",/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_merge_requests,updated_at,"LENGTH(return.updated_at)==24
return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.updated_at)
(return.updated_at)","pm.expect(return_updated_at).to.have.length(24)
pm.expect(return_updated_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_merge_requests,upvotes,"return.upvotes one of { 0, 1, 2 }
return.upvotes >= return.downvotes","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.upvotes)
(return.upvotes, return.downvotes)","pm.expect([0, 1, 2].includes(return_upvotes)).to.be.true
pm.expect(return_upvotes).to.be.at.least(return_downvotes)","/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_merge_requests,user_notes_count,return.user_notes_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.user_notes_count),pm.expect(return_user_notes_count).to.be.at.least(0),/projects/{id}/repository/commits/{sha}/merge_requests&/projects/{id}/repository/commits/{sha}/merge_requests&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_refs,type,"return.type one of { ""branch"", ""tag"" }",daikon.inv.unary.string.OneOfString,(return.type),"pm.expect([""branch"", ""tag""].includes(return_type)).to.be.true",/projects/{id}/repository/commits/{sha}/refs&/projects/{id}/repository/commits/{sha}/refs&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_signature,commit_source,"return.commit_source == ""gitaly""
LENGTH(return.commit_source)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.commit_source)
(return.commit_source)","pm.expect([""gitaly""].includes(return_commit_source)).to.be.true
pm.expect(return_commit_source).to.have.length(6)","/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_signature,signature_type,LENGTH(return.signature_type)==3,daikon.inv.unary.string.FixedLengthString,(return.signature_type),pm.expect(return_signature_type).to.have.length(3),/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_signature,verification_status,"return.verification_status == ""unknown_key""
LENGTH(return.verification_status)==11","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.verification_status)
(return.verification_status)","pm.expect([""unknown_key""].includes(return_verification_status)).to.be.true
pm.expect(return_verification_status).to.have.length(11)","/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_signature,x509_certificate,return.x509_certificate == null,daikon.inv.unary.scalar.OneOfScalar,(return.x509_certificate),pm.expect(return_x509_certificate).to.be.null,/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_signature,x509_certificate.x509_issuer,return.x509_certificate.x509_issuer == null,daikon.inv.unary.scalar.OneOfScalar,(return.x509_certificate.x509_issuer),pm.expect(return_x509_certificate_x509_issuer).to.be.null,/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,array,input.per_page >= size(return.array[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.per_page, size(return.array[..]))",pm.expect(input_per_page).to.be.at.least(return_array_size_array),/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200%array():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,author.avatar_url,"LENGTH(return.author.avatar_url)==113
return.author.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.author.avatar_url)
(return.author.avatar_url)","pm.expect(return_author_avatar_url).to.have.length(113)
pm.expect(return_author_avatar_url).to.match(/^(?:(?:https?|ftp):\/\/)(?:\S+(?::\S*)?@)?(?:(?!10(?:\.\d{1,3}){3})(?!127(?:\.\d{1,3}){3})(?!169\.254(?:\.\d{1,3}){2})(?!192\.168(?:\.\d{1,3}){2})(?!172\.(?:1[6-9]|2\d|3[0-1])(?:\.\d{1,3}){2})(?:[1-9]\d?|1\d\d|2[01]\d|22[0-3])(?:\.(?:1?\d{1,2}|2[0-4]\d|25[0-5])){2}(?:\.(?:[1-9]\d?|1\d\d|2[0-4]\d|25[0-4]))|(?:(?:[\w\u00a1-\uffff0-9]+-?)*[\w\u00a1-\uffff0-9]+)(?:\.(?:[\w\u00a1-\uffff0-9]+-)*[\w\u00a1-\uffff0-9]+)*(?:\.(?:[a-zA-Z\u00a1-\uffff]{2,})))(?::\d{2,5})?(?:\/[^\s]*)?$/)","/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_statuses,author.id,return.author.id >= 1,daikon.inv.unary.scalar.LowerBound,(return.author.id),pm.expect(return_author_id).to.be.at.least(1),/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,author.state,"return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state)
(return.author.state)","pm.expect([""active""].includes(return_author_state)).to.be.true
pm.expect(return_author_state).to.have.length(6)","/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_statuses,author.web_url,return.author.username is a substring of return.author.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.author.web_url, return.author.username)",pm.expect(return_author_web_url.includes(return_author_username)).to.be.true,/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,coverage,return.coverage is Numeric,daikon.inv.unary.string.IsNumeric,(return.coverage),"pm.expect(return_coverage).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_statuses,finished_at,"LENGTH(return.finished_at)==24
return.finished_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.finished_at)
(return.finished_at)","pm.expect(return_finished_at).to.have.length(24)
pm.expect(return_finished_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT"
get+projects_{id}_repository_commits_{sha}_statuses,id,return.id is Numeric,daikon.inv.unary.string.IsNumeric,(return.id),"pm.expect(return_id).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,sha,input.sha == return.sha,daikon.inv.binary.twoString.StringEqual,"(input.sha, return.sha)",pm.expect(input_sha).to.eql(return_sha),/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
get+projects_{id}_repository_commits_{sha}_statuses,started_at,"LENGTH(return.started_at)==24
return.started_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.started_at)
(return.started_at)","pm.expect(return_started_at).to.have.length(24)
pm.expect(return_started_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT"
post+projects,_links.self,"return._links.self is a substring of return._links.issues
return._links.self is a substring of return._links.merge_requests
return._links.self is a substring of return._links.repo_branches
return._links.self is a substring of return._links.labels
return._links.self is a substring of return._links.events
return._links.self is a substring of return._links.members","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.self, return._links.issues)
(return._links.self, return._links.merge_requests)
(return._links.self, return._links.repo_branches)
(return._links.self, return._links.labels)
(return._links.self, return._links.events)
(return._links.self, return._links.members)","pm.expect(return__links_issues.includes(return__links_self)).to.be.true
pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true
pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true
pm.expect(return__links_labels.includes(return__links_self)).to.be.true
pm.expect(return__links_events.includes(return__links_self)).to.be.true
pm.expect(return__links_members.includes(return__links_self)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,allow_merge_on_skipped_pipeline,input.allow_merge_on_skipped_pipeline == return.allow_merge_on_skipped_pipeline,daikon.inv.binary.twoScalar.IntEqual,"(input.allow_merge_on_skipped_pipeline, return.allow_merge_on_skipped_pipeline)",pm.expect(input_allow_merge_on_skipped_pipeline).to.eql(return_allow_merge_on_skipped_pipeline),/projects&/projects&post&201():::EXIT
post+projects,archived,"return.archived == return.service_desk_enabled
return.archived == false","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.archived, return.service_desk_enabled)
(return.archived)","pm.expect(return_archived).to.eql(return_service_desk_enabled)
pm.expect(return_archived).to.eql(false)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,auto_devops_deploy_strategy,"input.auto_devops_deploy_strategy == return.auto_devops_deploy_strategy
return.auto_devops_deploy_strategy one of { ""continuous"", ""manual"", ""timed_incremental"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.auto_devops_deploy_strategy, return.auto_devops_deploy_strategy)
(return.auto_devops_deploy_strategy)","pm.expect(input_auto_devops_deploy_strategy).to.eql(return_auto_devops_deploy_strategy)
pm.expect([""continuous"", ""manual"", ""timed_incremental""].includes(return_auto_devops_deploy_strategy)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,auto_devops_enabled,input.auto_devops_enabled == return.auto_devops_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.auto_devops_enabled, return.auto_devops_enabled)",pm.expect(input_auto_devops_enabled).to.eql(return_auto_devops_enabled),/projects&/projects&post&201():::EXIT
post+projects,autoclose_referenced_issues,input.autoclose_referenced_issues == return.autoclose_referenced_issues,daikon.inv.binary.twoScalar.IntEqual,"(input.autoclose_referenced_issues, return.autoclose_referenced_issues)",pm.expect(input_autoclose_referenced_issues).to.eql(return_autoclose_referenced_issues),/projects&/projects&post&201():::EXIT
post+projects,ci_default_git_depth,return.ci_default_git_depth == 20,daikon.inv.unary.scalar.OneOfScalar,(return.ci_default_git_depth),pm.expect([20].includes(return_ci_default_git_depth)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,ci_forward_deployment_enabled,return.ci_forward_deployment_enabled == true,daikon.inv.unary.scalar.OneOfScalar,(return.ci_forward_deployment_enabled),pm.expect(return_ci_forward_deployment_enabled).to.eql(true),/projects&/projects&post&201():::EXIT
post+projects,container_registry_enabled,input.container_registry_enabled == return.container_registry_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.container_registry_enabled, return.container_registry_enabled)",pm.expect(input_container_registry_enabled).to.eql(return_container_registry_enabled),/projects&/projects&post&201():::EXIT
post+projects,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,creator_id,return.creator_id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.be.lte(return_namespace_id),/projects&/projects&post&201():::EXIT
post+projects,default_branch,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",pm.expect(input_description).to.eql(return_description),/projects&/projects&post&201():::EXIT
post+projects,forks_count,"return.forks_count == return.star_count
return.forks_count == size(return.shared_with_groups[])
return.forks_count == size(return.shared_with_groups[])
return.forks_count <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.forks_count, return.star_count)
(return.forks_count, size(return.shared_with_groups[..]))
(return.forks_count, size(return.shared_with_groups[..]))
(return.forks_count, size(return.tag_list[..]))","pm.expect(return_forks_count).to.eql(return_star_count)
pm.expect(return_forks_count).to.eql(return_shared_with_groups_size_array)
pm.expect(return_forks_count).to.eql(return_shared_with_groups_size_array)
pm.expect(return_forks_count).to.be.lte(return_tag_list_size_array)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,http_url_to_repo,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,import_status,"return.import_status == ""none""
LENGTH(return.import_status)==4","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.import_status)
(return.import_status)","pm.expect([""none""].includes(return_import_status)).to.be.true
pm.expect(return_import_status).to.have.length(4)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,last_activity_at,"LENGTH(return.last_activity_at)==24
return.last_activity_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.last_activity_at)
(return.last_activity_at)","pm.expect(return_last_activity_at).to.have.length(24)
pm.expect(return_last_activity_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,merge_method,"input.merge_method == return.merge_method
return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.merge_method, return.merge_method)
(return.merge_method)","pm.expect(input_merge_method).to.eql(return_merge_method)
pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,name,"input.name == return.name
return.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(input.name, return.name)
(return.name, return.name_with_namespace)","pm.expect(input_name).to.eql(return_name)
pm.expect(return_name_with_namespace.includes(return_name)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,name_with_namespace,"input.name is a substring of return.name_with_namespace
return.namespace.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(input.name, return.name_with_namespace)
(return.name_with_namespace, return.namespace.name)","pm.expect(return_name_with_namespace.includes(input_name)).to.be.true
pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,namespace.id,"input.namespace_id == return.namespace.id
return.namespace.id >= 1","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.LowerBound","(input.namespace_id, return.namespace.id)
(return.namespace.id)","pm.expect(input_namespace_id).to.eql(return_namespace_id)
pm.expect(return_namespace_id).to.be.at.least(1)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,namespace.kind,"return.namespace.kind one of { ""group"", ""user"" }",daikon.inv.unary.string.OneOfString,(return.namespace.kind),"pm.expect([""group"", ""user""].includes(return_namespace_kind)).to.be.true",/projects&/projects&post&201():::EXIT
post+projects,namespace.path,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_full_path.includes(return_namespace_path)).to.be.true,/projects&/projects&post&201():::EXIT
post+projects,only_allow_merge_if_all_discussions_are_resolved,input.only_allow_merge_if_all_discussions_are_resolved == return.only_allow_merge_if_all_discussions_are_resolved,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_all_discussions_are_resolved, return.only_allow_merge_if_all_discussions_are_resolved)",pm.expect(input_only_allow_merge_if_all_discussions_are_resolved).to.eql(return_only_allow_merge_if_all_discussions_are_resolved),/projects&/projects&post&201():::EXIT
post+projects,only_allow_merge_if_pipeline_succeeds,input.only_allow_merge_if_pipeline_succeeds == return.only_allow_merge_if_pipeline_succeeds,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_pipeline_succeeds, return.only_allow_merge_if_pipeline_succeeds)",pm.expect(input_only_allow_merge_if_pipeline_succeeds).to.eql(return_only_allow_merge_if_pipeline_succeeds),/projects&/projects&post&201():::EXIT
post+projects,open_issues_count,"return.open_issues_count == return.forks_count
return.open_issues_count <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.open_issues_count, return.forks_count)
(return.open_issues_count, size(return.tag_list[..]))","pm.expect(return_open_issues_count).to.eql(return_forks_count)
pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,owner.id,"return.owner.id == return.creator_id
return.owner.id <= return.namespace.id","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.owner.id, return.creator_id)
(return.owner.id, return.namespace.id)","pm.expect(return_owner_id).to.eql(return_creator_id)
pm.expect(return_owner_id).to.be.lte(return_namespace_id)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,owner.name,"return.owner.name == return.namespace.name
return.owner.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.owner.name, return.namespace.name)
(return.owner.name, return.name_with_namespace)","pm.expect(return_owner_name).to.eql(return_namespace_name)
pm.expect(return_name_with_namespace.includes(return_owner_name)).to.be.true","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT"
post+projects,packages_enabled,input.packages_enabled == return.packages_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.packages_enabled, return.packages_enabled)",pm.expect(input_packages_enabled).to.eql(return_packages_enabled),/projects&/projects&post&201():::EXIT
