pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,group,api
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,"return.signature_type == ""PGP""",daikon.inv.unary.string.OneOfString,(return.signature_type),"pm.expect([""PGP""].includes(return_signature_type)).to.be.true",get+projects_{id}_repository_commits_{sha}_signature,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,signature_type,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,LENGTH(return.signature_type)==3,daikon.inv.unary.string.FixedLengthString,(return.signature_type),pm.expect(return_signature_type).to.have.length(3),get+projects_{id}_repository_commits_{sha}_signature,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,signature_type,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,"return.verification_status == ""unknown_key""",daikon.inv.unary.string.OneOfString,(return.verification_status),"pm.expect([""unknown_key""].includes(return_verification_status)).to.be.true",get+projects_{id}_repository_commits_{sha}_signature,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,verification_status,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,LENGTH(return.verification_status)==11,daikon.inv.unary.string.FixedLengthString,(return.verification_status),pm.expect(return_verification_status).to.have.length(11),get+projects_{id}_repository_commits_{sha}_signature,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,verification_status,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,"return.commit_source == ""gitaly""",daikon.inv.unary.string.OneOfString,(return.commit_source),"pm.expect([""gitaly""].includes(return_commit_source)).to.be.true",get+projects_{id}_repository_commits_{sha}_signature,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,commit_source,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,LENGTH(return.commit_source)==6,daikon.inv.unary.string.FixedLengthString,(return.commit_source),pm.expect(return_commit_source).to.have.length(6),get+projects_{id}_repository_commits_{sha}_signature,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,commit_source,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,return.x509_certificate == null,daikon.inv.unary.scalar.OneOfScalar,(return.x509_certificate),pm.expect(return_x509_certificate).to.be.null,get+projects_{id}_repository_commits_{sha}_signature,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,x509_certificate,GitLab Commit API
/projects/{id}/repository/commits/{sha}/signature&/projects/{id}/repository/commits/{sha}/signature&get&200():::EXIT,return.x509_certificate.x509_issuer == null,daikon.inv.unary.scalar.OneOfScalar,(return.x509_certificate.x509_issuer),pm.expect(return_x509_certificate_x509_issuer).to.be.null,get+projects_{id}_repository_commits_{sha}_signature,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,x509_certificate.x509_issuer,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200%array():::EXIT,"size(return.array[]) one of { 1, 2, 8 }",daikon.inv.unary.scalar.OneOfScalar,(size(return.array[..])),"pm.expect([1, 2, 8].includes(return_array_size_array)).to.be.true",get+projects_{id}_repository_commits_{sha}_statuses,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,array,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200%array():::EXIT,input.per_page >= size(return.array[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.per_page, size(return.array[..]))",pm.expect(input_per_page).to.be.at.least(return_array_size_array),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,array,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,input.sha == return.sha,daikon.inv.binary.twoString.StringEqual,"(input.sha, return.sha)",pm.expect(input_sha).to.eql(return_sha),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,sha,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,LENGTH(return.author.avatar_url)==113,daikon.inv.unary.string.FixedLengthString,(return.author.avatar_url),pm.expect(return_author_avatar_url).to.have.length(113),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,author.avatar_url,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.author.avatar_url is Url,daikon.inv.unary.string.IsUrl,(return.author.avatar_url),"pm.expect(return_author_avatar_url).to.match(/^(?:(?:https?|ftp):\/\/)(?:\S+(?::\S*)?@)?(?:(?!10(?:\.\d{1,3}){3})(?!127(?:\.\d{1,3}){3})(?!169\.254(?:\.\d{1,3}){2})(?!192\.168(?:\.\d{1,3}){2})(?!172\.(?:1[6-9]|2\d|3[0-1])(?:\.\d{1,3}){2})(?:[1-9]\d?|1\d\d|2[01]\d|22[0-3])(?:\.(?:1?\d{1,2}|2[0-4]\d|25[0-5])){2}(?:\.(?:[1-9]\d?|1\d\d|2[0-4]\d|25[0-4]))|(?:(?:[\w\u00a1-\uffff0-9]+-?)*[\w\u00a1-\uffff0-9]+)(?:\.(?:[\w\u00a1-\uffff0-9]+-)*[\w\u00a1-\uffff0-9]+)*(?:\.(?:[a-zA-Z\u00a1-\uffff]{2,})))(?::\d{2,5})?(?:\/[^\s]*)?$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable is always a URL. Represented as x is Url.,,author.avatar_url,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,"return.author.state == ""active""",daikon.inv.unary.string.OneOfString,(return.author.state),"pm.expect([""active""].includes(return_author_state)).to.be.true",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,author.state,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,LENGTH(return.author.state)==6,daikon.inv.unary.string.FixedLengthString,(return.author.state),pm.expect(return_author_state).to.have.length(6),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,author.state,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.author.id >= 1,daikon.inv.unary.scalar.LowerBound,(return.author.id),pm.expect(return_author_id).to.be.at.least(1),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,author.id,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,LENGTH(return.created_at)==24,daikon.inv.unary.string.FixedLengthString,(return.created_at),pm.expect(return_created_at).to.have.length(24),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,created_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.created_at),"pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,created_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,LENGTH(return.finished_at)==24,daikon.inv.unary.string.FixedLengthString,(return.finished_at),pm.expect(return_finished_at).to.have.length(24),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,finished_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.finished_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.finished_at),"pm.expect(return_finished_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,finished_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.id is Numeric,daikon.inv.unary.string.IsNumeric,(return.id),"pm.expect(return_id).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the characters of a string variable are always numeric. Represented as x is Numeric.,,id,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,LENGTH(return.started_at)==24,daikon.inv.unary.string.FixedLengthString,(return.started_at),pm.expect(return_started_at).to.have.length(24),get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,started_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.started_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.started_at),"pm.expect(return_started_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,started_at,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.coverage is Numeric,daikon.inv.unary.string.IsNumeric,(return.coverage),"pm.expect(return_coverage).to.match(/^[+-]{0,1}(0|([0-9](\d*|\d{0,2}(,\d{3})*)))?(\.\d*[0-9])?$/)",get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Indicates that the characters of a string variable are always numeric. Represented as x is Numeric.,,coverage,GitLab Commit API
/projects/{id}/repository/commits/{sha}/statuses&/projects/{id}/repository/commits/{sha}/statuses&get&200():::EXIT,return.author.username is a substring of return.author.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.author.web_url, return.author.username)",pm.expect(return_author_web_url.includes(return_author_username)).to.be.true,get+projects_{id}_repository_commits_{sha}_statuses,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,author.web_url,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.branch == return.last_pipeline.ref,daikon.inv.binary.twoString.StringEqual,"(input.branch, return.last_pipeline.ref)",pm.expect(input_branch).to.eql(return_last_pipeline_ref),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,last_pipeline.ref,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.commit_message == return.message,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.message)",pm.expect(input_commit_message).to.eql(return_message),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,message,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.commit_message == return.title,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.title)",pm.expect(input_commit_message).to.eql(return_title),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,title,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.author_email == return.author_email,daikon.inv.binary.twoString.StringEqual,"(input.author_email, return.author_email)",pm.expect(input_author_email).to.eql(return_author_email),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,author_email,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.author_name == return.author_name,daikon.inv.binary.twoString.StringEqual,"(input.author_name, return.author_name)",pm.expect(input_author_name).to.eql(return_author_name),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,author_name,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.authored_date == return.committed_date,daikon.inv.binary.twoString.StringEqual,"(return.authored_date, return.committed_date)",pm.expect(return_authored_date).to.eql(return_committed_date),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,authored_date,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.authored_date == return.created_at,daikon.inv.binary.twoString.StringEqual,"(return.authored_date, return.created_at)",pm.expect(return_authored_date).to.eql(return_created_at),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,authored_date,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.id == return.last_pipeline.sha,daikon.inv.binary.twoString.StringEqual,"(return.id, return.last_pipeline.sha)",pm.expect(return_id).to.eql(return_last_pipeline_sha),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.last_pipeline.status == return.status,daikon.inv.binary.twoString.StringEqual,"(return.last_pipeline.status, return.status)",pm.expect(return_last_pipeline_status).to.eql(return_status),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,last_pipeline.status,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,size(input.actions[]) == size(return.parent_ids[]),daikon.inv.binary.twoScalar.IntEqual,"(size(input.actions[..]), size(return.parent_ids[..]))",pm.expect(input_actions_size_array).to.eql(return_parent_ids_size_array),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,parent_ids,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,size(input.actions[]) == size(return.parent_ids[]),daikon.inv.binary.twoScalar.IntEqual,"(size(input.actions[..]), size(return.parent_ids[..]))",pm.expect(input_actions_size_array).to.eql(return_parent_ids_size_array),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,parent_ids,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,LENGTH(return.authored_date)==29,daikon.inv.unary.string.FixedLengthString,(return.authored_date),pm.expect(return_authored_date).to.have.length(29),post+projects_{id}_repository_commits,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,authored_date,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.authored_date),"pm.expect(return_authored_date).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",post+projects_{id}_repository_commits,1.0,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,authored_date,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.committer_email),"pm.expect(return_committer_email).to.match(/^(?:[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9]^[0-9]?|[A-Za-z0-9-]*[A-Za-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])$/)",post+projects_{id}_repository_commits,1.0,,,Indicates that a string variable consistently holds values that match the format of an email address.,,committer_email,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,LENGTH(return.id)==40,daikon.inv.unary.string.FixedLengthString,(return.id),pm.expect(return_id).to.have.length(40),post+projects_{id}_repository_commits,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,All the elements of return.parent_ids[] have LENGTH=40,daikon.inv.unary.stringsequence.SequenceFixedLengthString,(return.parent_ids[..]),pm.expect(return_parent_ids_array.every(element => element.length === 40)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Indicates that all the elements of an array of strings have a fixed length n. Represented as All the elements of x have LENGTH=n.,,parent_ids,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,LENGTH(return.short_id)==8,daikon.inv.unary.string.FixedLengthString,(return.short_id),pm.expect(return_short_id).to.have.length(8),post+projects_{id}_repository_commits,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,short_id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,"return.stats.additions one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(return.stats.additions),"pm.expect([0, 1, 0].includes(return_stats_additions)).to.be.true",post+projects_{id}_repository_commits,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,stats.additions,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.stats.deletions >= 0,daikon.inv.unary.scalar.LowerBound,(return.stats.deletions),pm.expect(return_stats_deletions).to.be.at.least(0),post+projects_{id}_repository_commits,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,stats.deletions,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.stats.total >= 0,daikon.inv.unary.scalar.LowerBound,(return.stats.total),pm.expect(return_stats_total).to.be.at.least(0),post+projects_{id}_repository_commits,1.0,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,stats.total,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,"return.last_pipeline.id one of { 114, 123 }",daikon.inv.unary.scalar.OneOfScalar,(return.last_pipeline.id),"pm.expect([114, 123, 0].includes(return_last_pipeline_id)).to.be.true",post+projects_{id}_repository_commits,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,last_pipeline.id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,"return.last_pipeline.ref one of { ""1028-improve-docs-on-the-filter-block"", ""35-repasse-sur-doc-et-code-pour-finaliser-la-v1-du-projet"" }",daikon.inv.unary.string.OneOfString,(return.last_pipeline.ref),"pm.expect([""1028-improve-docs-on-the-filter-block"", ""35-repasse-sur-doc-et-code-pour-finaliser-la-v1-du-projet""].includes(return_last_pipeline_ref)).to.be.true",post+projects_{id}_repository_commits,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,last_pipeline.ref,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,"return.last_pipeline.sha one of { ""19cba437e0f8c5b5476d4be819264f764939ffe6"", ""94d5b52f93a6a16c4bff10be923b98118438f547"" }",daikon.inv.unary.string.OneOfString,(return.last_pipeline.sha),"pm.expect([""19cba437e0f8c5b5476d4be819264f764939ffe6"", ""94d5b52f93a6a16c4bff10be923b98118438f547""].includes(return_last_pipeline_sha)).to.be.true",post+projects_{id}_repository_commits,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,last_pipeline.sha,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,LENGTH(return.last_pipeline.sha)==40,daikon.inv.unary.string.FixedLengthString,(return.last_pipeline.sha),pm.expect(return_last_pipeline_sha).to.have.length(40),post+projects_{id}_repository_commits,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,last_pipeline.sha,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,"return.status == ""failed""",daikon.inv.unary.string.OneOfString,(return.status),"pm.expect([""failed""].includes(return_status)).to.be.true",post+projects_{id}_repository_commits,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,status,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,LENGTH(return.status)==6,daikon.inv.unary.string.FixedLengthString,(return.status),pm.expect(return_status).to.have.length(6),post+projects_{id}_repository_commits,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,status,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,input.start_sha in return.parent_ids[],daikon.inv.binary.sequenceString.MemberString,"(input.start_sha, return.parent_ids[..])",pm.expect(return_parent_ids_array.includes(input_start_sha)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Represents String scalars that are always members of a sequence of String values. Prints as x in y[] where x is a String scalar and y[] is a sequence of String.,,parent_ids,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.short_id is a substring of return.id,daikon.inv.binary.twoString.StdString$SubString,"(return.id, return.short_id)",pm.expect(return_id.includes(return_short_id)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.id is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.id, return.web_url)",pm.expect(return_web_url.includes(return_id)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.short_id is a substring of return.last_pipeline.sha,daikon.inv.binary.twoString.StdString$SubString,"(return.short_id, return.last_pipeline.sha)",pm.expect(return_last_pipeline_sha.includes(return_short_id)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,short_id,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.stats.additions <= return.stats.total,daikon.inv.binary.twoScalar.IntLessEqual,"(return.stats.additions, return.stats.total)",pm.expect(return_stats_additions).to.be.lte(return_stats_total),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,stats.additions,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.stats.additions <= size(input.actions[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.stats.additions, size(input.actions[..]))",pm.expect(return_stats_additions).to.be.lte(input_actions_size_array),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,stats.additions,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.stats.deletions <= return.stats.total,daikon.inv.binary.twoScalar.IntLessEqual,"(return.stats.deletions, return.stats.total)",pm.expect(return_stats_deletions).to.be.lte(return_stats_total),post+projects_{id}_repository_commits,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,stats.deletions,GitLab Commit API
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,return.last_pipeline.sha is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.last_pipeline.sha, return.web_url)",pm.expect(return_web_url.includes(return_last_pipeline_sha)).to.be.true,post+projects_{id}_repository_commits,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Commit API
