endpoint,group,invariant,invariantType,variables,pptname,tp
post+projects,name_with_namespace,"input.name is a substring of return.name_with_namespace
return.owner.name is a substring of return.name_with_namespace
return.name is a substring of return.name_with_namespace
return.namespace.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(input.name, return.name_with_namespace)
(return.owner.name, return.name_with_namespace)
(return.name, return.name_with_namespace)
(return.name_with_namespace, return.namespace.name)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,namespace.id,"input.namespace_id == return.namespace.id
return.namespace.id >= 1","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.LowerBound","(input.namespace_id, return.namespace.id)
(return.namespace.id)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,namespace.kind,"return.namespace.kind one of { ""group"", ""user"" }",daikon.inv.unary.string.OneOfString,(return.namespace.kind),/projects&/projects&post&201():::EXIT,1.0
post+projects,namespace.path,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",/projects&/projects&post&201():::EXIT,1.0
post+projects,only_allow_merge_if_all_discussions_are_resolved,input.only_allow_merge_if_all_discussions_are_resolved == return.only_allow_merge_if_all_discussions_are_resolved,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_all_discussions_are_resolved, return.only_allow_merge_if_all_discussions_are_resolved)",/projects&/projects&post&201():::EXIT,1.0
post+projects,only_allow_merge_if_pipeline_succeeds,input.only_allow_merge_if_pipeline_succeeds == return.only_allow_merge_if_pipeline_succeeds,daikon.inv.binary.twoScalar.IntEqual,"(input.only_allow_merge_if_pipeline_succeeds, return.only_allow_merge_if_pipeline_succeeds)",/projects&/projects&post&201():::EXIT,1.0
post+projects,owner.id,"return.owner.id == return.creator_id
return.owner.id <= return.namespace.id","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.owner.id, return.creator_id)
(return.owner.id, return.namespace.id)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,owner.name,return.owner.name == return.namespace.name,daikon.inv.binary.twoString.StringEqual,"(return.owner.name, return.namespace.name)",/projects&/projects&post&201():::EXIT,1.0
post+projects,packages_enabled,input.packages_enabled == return.packages_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.packages_enabled, return.packages_enabled)",/projects&/projects&post&201():::EXIT,1.0
post+projects,path,input.path == return.path,daikon.inv.binary.twoString.StringEqual,"(input.path, return.path)",/projects&/projects&post&201():::EXIT,1.0
post+projects,path_with_namespace,"input.path is a substring of return.path_with_namespace
return.path_with_namespace is a substring of return.ssh_url_to_repo
return.path_with_namespace is a substring of return.web_url
return.path is a substring of return.path_with_namespace
return.namespace.full_path is a substring of return.path_with_namespace","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(input.path, return.path_with_namespace)
(return.ssh_url_to_repo, return.path_with_namespace)
(return.web_url, return.path_with_namespace)
(return.path, return.path_with_namespace)
(return.path_with_namespace, return.namespace.full_path)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,permissions,return.permissions == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions),/projects&/projects&post&201():::EXIT,1.0
post+projects,permissions.group_access,return.permissions.group_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access),/projects&/projects&post&201():::EXIT,1.0
post+projects,permissions.project_access,return.permissions.project_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.project_access),/projects&/projects&post&201():::EXIT,1.0
post+projects,public_jobs,input.public_builds == return.public_jobs,daikon.inv.binary.twoScalar.IntEqual,"(input.public_builds, return.public_jobs)",/projects&/projects&post&201():::EXIT,1.0
post+projects,readme_url,input.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(input.default_branch, return.readme_url)",/projects&/projects&post&201():::EXIT,1.0
post+projects,remove_source_branch_after_merge,input.remove_source_branch_after_merge == return.remove_source_branch_after_merge,daikon.inv.binary.twoScalar.IntEqual,"(input.remove_source_branch_after_merge, return.remove_source_branch_after_merge)",/projects&/projects&post&201():::EXIT,1.0
post+projects,repository_storage,"input.repository_storage == return.repository_storage
return.repository_storage == ""default""
LENGTH(return.repository_storage)==7","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(input.repository_storage, return.repository_storage)
(return.repository_storage)
(return.repository_storage)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,request_access_enabled,input.request_access_enabled == return.request_access_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.request_access_enabled, return.request_access_enabled)",/projects&/projects&post&201():::EXIT,1.0
post+projects,resolve_outdated_diff_discussions,input.resolve_outdated_diff_discussions == return.resolve_outdated_diff_discussions,daikon.inv.binary.twoScalar.IntEqual,"(input.resolve_outdated_diff_discussions, return.resolve_outdated_diff_discussions)",/projects&/projects&post&201():::EXIT,1.0
post+projects,runners_token,LENGTH(return.runners_token)==29,daikon.inv.unary.string.FixedLengthString,(return.runners_token),/projects&/projects&post&201():::EXIT,1.0
post+projects,shared_runners_enabled,input.shared_runners_enabled == return.shared_runners_enabled,daikon.inv.binary.twoScalar.IntEqual,"(input.shared_runners_enabled, return.shared_runners_enabled)",/projects&/projects&post&201():::EXIT,1.0
post+projects,shared_with_groups,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),/projects&/projects&post&201():::EXIT,1.0
post+projects,statistics,return.statistics == null,daikon.inv.unary.scalar.OneOfScalar,(return.statistics),/projects&/projects&post&201():::EXIT,1.0
post+projects,tag_list,"size(input.tag_list[]) == size(return.tag_list[])
return.open_issues_count <= size(return.tag_list[])
return.forks_count <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(size(input.tag_list[..]), size(return.tag_list[..]))
(return.open_issues_count, size(return.tag_list[..]))
(return.forks_count, size(return.tag_list[..]))","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,visibility,"input.visibility == return.visibility
return.visibility one of { ""internal"", ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects,web_url,"return.web_url is a substring of return.http_url_to_repo
return.web_url is a substring of return.readme_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.http_url_to_repo, return.web_url)
(return.web_url, return.readme_url)","/projects&/projects&post&201():::EXIT
/projects&/projects&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,author_email,input.author_email == return.author_email,daikon.inv.binary.twoString.StringEqual,"(input.author_email, return.author_email)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,author_name,input.author_name == return.author_name,daikon.inv.binary.twoString.StringEqual,"(input.author_name, return.author_name)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,authored_date,"return.authored_date == return.committed_date
return.authored_date == return.created_at
LENGTH(return.authored_date)==29
return.authored_date is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.authored_date, return.committed_date)
(return.authored_date, return.created_at)
(return.authored_date)
(return.authored_date)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,committer_email,return.committer_email is Email,daikon.inv.unary.string.IsEmail,(return.committer_email),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,id,"return.id == return.last_pipeline.sha
LENGTH(return.id)==40
return.short_id is a substring of return.id","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.id, return.last_pipeline.sha)
(return.id)
(return.id, return.short_id)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,last_pipeline.status,return.last_pipeline.status == return.status,daikon.inv.binary.twoString.StringEqual,"(return.last_pipeline.status, return.status)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,message,input.commit_message == return.message,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.message)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,parent_ids,"size(input.actions[]) == size(return.parent_ids[])
size(input.actions[]) == size(return.parent_ids[])
All the elements of return.parent_ids[] have LENGTH=40
input.start_sha in return.parent_ids[]","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.stringsequence.SequenceFixedLengthString
daikon.inv.binary.sequenceString.MemberString","(size(input.actions[..]), size(return.parent_ids[..]))
(size(input.actions[..]), size(return.parent_ids[..]))
(return.parent_ids[..])
(input.start_sha, return.parent_ids[..])","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,short_id,"LENGTH(return.short_id)==8
return.short_id is a substring of return.last_pipeline.sha","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.short_id)
(return.short_id, return.last_pipeline.sha)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,stats.deletions,"return.stats.deletions >= 0
return.stats.deletions <= return.stats.total","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessEqual","(return.stats.deletions)
(return.stats.deletions, return.stats.total)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_repository_commits,stats.total,return.stats.total >= 0,daikon.inv.unary.scalar.LowerBound,(return.stats.total),/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,title,input.commit_message == return.title,daikon.inv.binary.twoString.StringEqual,"(input.commit_message, return.title)",/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT,1.0
post+projects_{id}_repository_commits,web_url,"return.id is a substring of return.web_url
return.last_pipeline.sha is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.id, return.web_url)
(return.last_pipeline.sha, return.web_url)","/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT
/projects/{id}/repository/commits&/projects/{id}/repository/commits&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},allow_failure,return.allow_failure == false,daikon.inv.unary.scalar.OneOfScalar,(return.allow_failure),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},author.state,"return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state)
(return.author.state)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},coverage,return.coverage is Numeric,daikon.inv.unary.string.IsNumeric,(return.coverage),/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},description,input.description == return.description,daikon.inv.binary.twoString.StringEqual,"(input.description, return.description)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},finished_at,"LENGTH(return.finished_at)==24
return.finished_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.finished_at)
(return.finished_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},name,input.name == return.name,daikon.inv.binary.twoString.StringEqual,"(input.name, return.name)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},ref,input.ref == return.ref,daikon.inv.binary.twoString.StringEqual,"(input.ref, return.ref)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},sha,"LENGTH(return.sha)==40
input.sha is a substring of return.sha","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.sha)
(input.sha, return.sha)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},started_at,"LENGTH(return.started_at)==24
return.started_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.started_at)
(return.started_at)","/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT
/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT",1.0
post+projects_{id}_statuses_{sha},status,input.state == return.status,daikon.inv.binary.twoString.StringEqual,"(input.state, return.status)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
post+projects_{id}_statuses_{sha},target_url,input.target_url == return.target_url,daikon.inv.binary.twoString.StringEqual,"(input.target_url, return.target_url)",/projects/{id}/statuses/{sha}&/projects/{id}/statuses/{sha}&post&201():::EXIT,1.0
