pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,group,api
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.wiki_enabled == return.allow_merge_on_skipped_pipeline,daikon.inv.binary.twoScalar.IntEqual,"(return.wiki_enabled, return.allow_merge_on_skipped_pipeline)",pm.expect(return_wiki_enabled).to.eql(return_allow_merge_on_skipped_pipeline),get+groups_{id}_projects,1,,,Represents an invariant of == between two long scalars. Prints as x == y.,,wiki_enabled,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.open_issues_count == 0,daikon.inv.unary.scalar.OneOfScalar,(return.open_issues_count),pm.expect([0].includes(return_open_issues_count)).to.be.true,get+groups_{id}_projects,1,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,open_issues_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,LENGTH(return.created_at)==24,daikon.inv.unary.string.FixedLengthString,(return.created_at),pm.expect(return_created_at).to.have.length(24),get+groups_{id}_projects,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,created_at,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.created_at),"pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+groups_{id}_projects,1,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,created_at,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,LENGTH(return.last_activity_at)==24,daikon.inv.unary.string.FixedLengthString,(return.last_activity_at),pm.expect(return_last_activity_at).to.have.length(24),get+groups_{id}_projects,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,last_activity_at,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.last_activity_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.last_activity_at),"pm.expect(return_last_activity_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+groups_{id}_projects,1,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,last_activity_at,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.creator_id >= 1,daikon.inv.unary.scalar.LowerBound,(return.creator_id),pm.expect(return_creator_id).to.be.at.least(1),get+groups_{id}_projects,1,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,creator_id,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,"return.namespace.kind one of { ""group"", ""user"" }",daikon.inv.unary.string.OneOfString,(return.namespace.kind),"pm.expect([""group"", ""user""].includes(return_namespace_kind)).to.be.true",get+groups_{id}_projects,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.kind,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,"return.import_status one of { ""finished"", ""none"" }",daikon.inv.unary.string.OneOfString,(return.import_status),"pm.expect([""finished"", ""none""].includes(return_import_status)).to.be.true",get+groups_{id}_projects,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,import_status,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.forks_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.forks_count),pm.expect(return_forks_count).to.be.at.least(0),get+groups_{id}_projects,1,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,forks_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.star_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.star_count),pm.expect(return_star_count).to.be.at.least(0),get+groups_{id}_projects,1,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,star_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,"return.merge_method one of { ""ff"", ""merge"", ""rebase_merge"" }",daikon.inv.unary.string.OneOfString,(return.merge_method),"pm.expect([""ff"", ""merge"", ""rebase_merge""].includes(return_merge_method)).to.be.true",get+groups_{id}_projects,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,merge_method,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,"size(return.tag_list[]) one of { 0, 1, 2 }",daikon.inv.unary.scalar.OneOfScalar,(size(return.tag_list[..])),"pm.expect([0, 1, 2].includes(return_tag_list_size_array)).to.be.true",get+groups_{id}_projects,1,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,tag_list,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,"size(return.shared_with_groups[]) one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(size(return.shared_with_groups[..])),"pm.expect([0, 1, 0].includes(return_shared_with_groups_size_array)).to.be.true",get+groups_{id}_projects,1,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,shared_with_groups,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,input.per_page > return.creator_id,daikon.inv.binary.twoScalar.IntGreaterThan,"(input.per_page, return.creator_id)",pm.expect(input_per_page).to.be.greaterThan(return_creator_id),get+groups_{id}_projects,1,,,Represents an invariant of > between two long scalars. Prints as x > y.,,creator_id,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,default_branch,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.web_url is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.readme_url)",pm.expect(return_readme_url.includes(return_web_url)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,web_url,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.path_with_namespace is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.path_with_namespace)",pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,name_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.namespace.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name_with_namespace, return.namespace.name)",pm.expect(return_name_with_namespace.includes(return_namespace_name)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,name_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.namespace.full_path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.full_path)",pm.expect(return_path_with_namespace.includes(return_namespace_full_path)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.open_issues_count <= return.forks_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.forks_count)",pm.expect(return_open_issues_count).to.be.lte(return_forks_count),get+groups_{id}_projects,1,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.open_issues_count <= return.star_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.star_count)",pm.expect(return_open_issues_count).to.be.lte(return_star_count),get+groups_{id}_projects,1,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.open_issues_count <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array),get+groups_{id}_projects,1,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,tag_list,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.open_issues_count <= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.shared_with_groups[..]))",pm.expect(return_open_issues_count).to.be.lte(return_shared_with_groups_size_array),get+groups_{id}_projects,1,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.creator_id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.be.lte(return_namespace_id),get+groups_{id}_projects,1,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,creator_id,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.creator_id >= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.creator_id, size(return.tag_list[..]))",pm.expect(return_creator_id).to.be.at.least(return_tag_list_size_array),get+groups_{id}_projects,1,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.creator_id >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.creator_id, size(return.shared_with_groups[..]))",pm.expect(return_creator_id).to.be.at.least(return_shared_with_groups_size_array),get+groups_{id}_projects,1,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,creator_id,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.namespace.id >= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, size(return.tag_list[..]))",pm.expect(return_namespace_id).to.be.at.least(return_tag_list_size_array),get+groups_{id}_projects,1,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.namespace.id >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, size(return.shared_with_groups[..]))",pm.expect(return_namespace_id).to.be.at.least(return_shared_with_groups_size_array),get+groups_{id}_projects,1,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,namespace.id,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_full_path.includes(return_namespace_path)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,namespace.path,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.issues,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.issues)",pm.expect(return__links_issues.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.merge_requests,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.merge_requests)",pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.repo_branches,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.repo_branches)",pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.labels,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.labels)",pm.expect(return__links_labels.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.events,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.events)",pm.expect(return__links_events.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects&/groups/{id}/projects&get&200():::EXIT,return._links.self is a substring of return._links.members,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.members)",pm.expect(return__links_members.includes(return__links_self)).to.be.true,get+groups_{id}_projects,1,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200%array():::EXIT,input.per_page >= size(return.array[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.per_page, size(return.array[..]))",pm.expect(input_per_page).to.be.at.least(return_array_size_array),get+groups_{id}_projects_shared,1,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,array,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,input.page == return.creator_id,daikon.inv.binary.twoScalar.IntEqual,"(input.page, return.creator_id)",pm.expect(input_page).to.eql(return_creator_id),get+groups_{id}_projects_shared,1,,,Represents an invariant of == between two long scalars. Prints as x == y.,,creator_id,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,input.archived == return.archived,daikon.inv.binary.twoScalar.IntEqual,"(input.archived, return.archived)",pm.expect(input_archived).to.eql(return_archived),get+groups_{id}_projects_shared,1,,,Represents an invariant of == between two long scalars. Prints as x == y.,,archived,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,input.visibility == return.visibility,daikon.inv.binary.twoString.StringEqual,"(input.visibility, return.visibility)",pm.expect(input_visibility).to.eql(return_visibility),get+groups_{id}_projects_shared,1,,,Represents an invariant of == between two String scalars. Prints as x == y.,,visibility,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.auto_cancel_pending_pipelines one of { ""disabled"", ""enabled"" }",daikon.inv.unary.string.OneOfString,(return.auto_cancel_pending_pipelines),"pm.expect([""disabled"", ""enabled""].includes(return_auto_cancel_pending_pipelines)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,auto_cancel_pending_pipelines,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.builds_access_level one of { ""disabled"", ""enabled"" }",daikon.inv.unary.string.OneOfString,(return.builds_access_level),"pm.expect([""disabled"", ""enabled""].includes(return_builds_access_level)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,builds_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,LENGTH(return.container_expiration_policy.next_run_at)==24,daikon.inv.unary.string.FixedLengthString,(return.container_expiration_policy.next_run_at),pm.expect(return_container_expiration_policy_next_run_at).to.have.length(24),get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,container_expiration_policy.next_run_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.container_expiration_policy.next_run_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.container_expiration_policy.next_run_at),"pm.expect(return_container_expiration_policy_next_run_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,container_expiration_policy.next_run_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,LENGTH(return.created_at)==24,daikon.inv.unary.string.FixedLengthString,(return.created_at),pm.expect(return_created_at).to.have.length(24),get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,created_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.created_at),"pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,created_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.default_branch one of { ""develop"", ""main"", ""master"" }",daikon.inv.unary.string.OneOfString,(return.default_branch),"pm.expect([""develop"", ""main"", ""master""].includes(return_default_branch)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,default_branch,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.forks_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.forks_count),pm.expect(return_forks_count).to.be.at.least(0),get+groups_{id}_projects_shared,1,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,forks_count,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.import_status one of { ""finished"", ""none"" }",daikon.inv.unary.string.OneOfString,(return.import_status),"pm.expect([""finished"", ""none""].includes(return_import_status)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,import_status,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.issues_access_level one of { ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.issues_access_level),"pm.expect([""enabled"", ""private""].includes(return_issues_access_level)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,issues_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,LENGTH(return.issues_access_level)==7,daikon.inv.unary.string.FixedLengthString,(return.issues_access_level),pm.expect(return_issues_access_level).to.have.length(7),get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,issues_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,LENGTH(return.last_activity_at)==24,daikon.inv.unary.string.FixedLengthString,(return.last_activity_at),pm.expect(return_last_activity_at).to.have.length(24),get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,last_activity_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.last_activity_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional),daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm,(return.last_activity_at),"pm.expect(return_last_activity_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)",get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable is always a timestamp. Represented as x is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional).,,last_activity_at,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.merge_requests_access_level one of { ""disabled"", ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.merge_requests_access_level),"pm.expect([""disabled"", ""enabled"", ""private""].includes(return_merge_requests_access_level)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,merge_requests_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.namespace.id >= 1,daikon.inv.unary.scalar.LowerBound,(return.namespace.id),pm.expect(return_namespace_id).to.be.at.least(1),get+groups_{id}_projects_shared,1,,,"Represents the invariant x >= c, where c is a constant and x is a long scalar.",,namespace.id,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.namespace.kind one of { ""group"", ""user"" }",daikon.inv.unary.string.OneOfString,(return.namespace.kind),"pm.expect([""group"", ""user""].includes(return_namespace_kind)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,namespace.kind,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.only_allow_merge_if_all_discussions_are_resolved == false,daikon.inv.unary.scalar.OneOfScalar,(return.only_allow_merge_if_all_discussions_are_resolved),pm.expect(return_only_allow_merge_if_all_discussions_are_resolved).to.eql(false),get+groups_{id}_projects_shared,1,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,only_allow_merge_if_all_discussions_are_resolved,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,return.open_issues_count == 0,daikon.inv.unary.scalar.OneOfScalar,(return.open_issues_count),pm.expect([0].includes(return_open_issues_count)).to.be.true,get+groups_{id}_projects_shared,1,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,open_issues_count,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.repository_access_level one of { ""enabled"", ""private"" }",daikon.inv.unary.string.OneOfString,(return.repository_access_level),"pm.expect([""enabled"", ""private""].includes(return_repository_access_level)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,repository_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,LENGTH(return.repository_access_level)==7,daikon.inv.unary.string.FixedLengthString,(return.repository_access_level),pm.expect(return_repository_access_level).to.have.length(7),get+groups_{id}_projects_shared,1,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,repository_access_level,GitLab Groups API
/groups/{id}/projects/shared&/groups/{id}/projects/shared&get&200():::EXIT,"return.repository_storage == ""default""",daikon.inv.unary.string.OneOfString,(return.repository_storage),"pm.expect([""default""].includes(return_repository_storage)).to.be.true",get+groups_{id}_projects_shared,1,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,repository_storage,GitLab Groups API
