operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,VideoLiveStreamingDetails,actualEndTime,items.liveStreamingDetails.actualEndTime,"The time that the broadcast actually ended. This value will not be available until the broadcast is over, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"from datetime import datetime

def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Iterate over each video item
        for video in video_items:
            # Extract live streaming details
            live_streaming_details = video.get('liveStreamingDetails', {})
            
            # Check if 'actualEndTime' exists
            actual_end_time = live_streaming_details.get('actualEndTime')
            if actual_end_time is None:
                return 0  # Insufficient information to verify the constraint
            
            # Verify 'actualEndTime' is in 'date-time' format
            try:
                datetime.fromisoformat(actual_end_time.replace('Z', '+00:00'))
            except ValueError:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,VideoProcessingDetailsProcessingProgress,partsTotal,items.processingDetails.processingProgress.partsTotal,"An estimate of the total number of parts that need to be processed for the video. The number may be updated with more precise estimates while YouTube processes the video, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        # Navigate to the partsTotal attribute in the response
        items = latest_response.get(""items"", [])
        for item in items:
            processing_details = item.get(""processingDetails"", {})
            processing_progress = processing_details.get(""processingProgress"", {})
            parts_total = processing_progress.get(""partsTotal"", None)
            
            if parts_total is None:
                return 0  # Attribute does not exist
            
            # Check if partsTotal is a valid uint64
            if not parts_total.isdigit():
                return -1  # Not a valid number
            
            parts_total_value = int(parts_total)
            if parts_total_value < 0 or parts_total_value > 18446744073709551615:
                return -1  # Not within uint64 range
        
        return 1  # Constraint is satisfied
    except Exception as e:
        return -1  # An error occurred, constraint not satisfied
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetails,fileType,items.fileDetails.fileType,"The uploaded file's type as detected by YouTube's video processing engine. Currently, YouTube only processes video files, but this field is present whether a video file or another type of file was uploaded, schema: {""type"": ""string"", ""enum"": [""video"", ""audio"", ""image"", ""archive"", ""document"", ""project"", ""other""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed file types
        allowed_file_types = [""video"", ""audio"", ""image"", ""archive"", ""document"", ""project"", ""other""]
        
        # Iterate over each video item to check the fileType
        for video in video_items:
            file_details = video.get('fileDetails', {})
            file_type = file_details.get('fileType')
            
            # Check if fileType is present
            if file_type is None:
                return 0  # Insufficient information to verify the constraint
            
            # Check if fileType is within the allowed values
            if file_type not in allowed_file_types:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,VideoRecordingDetails,recordingDate,items.recordingDetails.recordingDate,"The date and time when the video was recorded, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"from datetime import datetime

def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            recording_details = item.get('recordingDetails', {})
            recording_date_str = recording_details.get('recordingDate', None)
            if recording_date_str is None:
                return 0  # Attribute does not exist
            # Check if the recordingDate is in the correct date-time format
            try:
                datetime.fromisoformat(recording_date_str.replace('Z', '+00:00'))
            except ValueError:
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ecbmctRating,items.contentDetails.contentRating.ecbmctRating,"Rating system in Turkey - Evaluation and Classification Board of the Ministry of Culture and Tourism, schema: {""type"": ""string"", ""enum"": [""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", ""ecbmct18plus"", ""ecbmctUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get(""items"", [])
        
        # Define the allowed enum values for ecbmctRating
        allowed_values = [
            ""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", 
            ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", 
            ""ecbmct18plus"", ""ecbmctUnrated""
        ]
        
        # Iterate over each video item to check the ecbmctRating
        for video in video_items:
            content_details = video.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            ecbmct_rating = content_rating.get(""ecbmctRating"")
            
            # If ecbmctRating is not present, return 0
            if ecbmct_rating is None:
                return 0
            
            # Check if the ecbmctRating is within the allowed values
            if ecbmct_rating not in allowed_values:
                return -1
        
        # If all ratings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any exception, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ecbmctRating,items.contentDetails.contentRating.ecbmctRating,"Rating system in Turkey - Evaluation and Classification Board of the Ministry of Culture and Tourism schema: {""enum"": [""ecbmctUnspecified"", ""ecbmctG"", ""ecbmct7a"", ""ecbmct7plus"", ""ecbmct13a"", ""ecbmct13plus"", ""ecbmct15a"", ""ecbmct15plus"", ""ecbmct18plus"", ""ecbmctUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoStatistics,commentCount,items.statistics.commentCount,"The number of comments for the video, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        # Navigate to the commentCount attribute in the response
        items = latest_response.get('items', [])
        for item in items:
            statistics = item.get('statistics', {})
            comment_count_str = statistics.get('commentCount', None)
            
            if comment_count_str is None:
                return 0  # Attribute does not exist
            
            # Check if commentCount is a valid uint64
            comment_count = int(comment_count_str)
            if comment_count < 0 or comment_count > 18446744073709551615:
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except (ValueError, TypeError):
        return -1  # Constraint not satisfied due to invalid type or value
",unknown,,,,,1
get-/youtube/v3/videos,VideoContentDetails,projection,items.contentDetails.projection,"Specifies the projection format of the video, schema: {""type"": ""string"", ""enum"": [""rectangular"", ""360""]}",1,"def verify_latest_response(latest_response):
    try:
        # Check if 'items' is in the response
        if 'items' not in latest_response:
            return 0
        
        # Iterate over each video item
        for video in latest_response['items']:
            # Check if 'contentDetails' is in the video object
            if 'contentDetails' not in video:
                return 0
            
            # Check if 'projection' is in the contentDetails
            if 'projection' not in video['contentDetails']:
                return 0
            
            # Get the projection value
            projection_value = video['contentDetails']['projection']
            
            # Verify if the projection value is within the allowed enum
            if projection_value not in [""rectangular"", ""360""]:
                return -1
        
        # If all checks pass
        return 1
    
    except Exception as e:
        # In case of any unexpected error
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetails,fileName,items.fileDetails.fileName,The uploaded file's name. This field is present whether a video file or another type of file was uploaded,0,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            file_details = item.get(""fileDetails"", {})
            file_name = file_details.get(""fileName"")
            if file_name is None:
                return 0  # The response lacks sufficient information to verify the constraint
            if not isinstance(file_name, str):
                return -1  # Constraint not satisfied: fileName is not a string
        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,0
get-/youtube/v3/videos,VideoStatistics,viewCount,items.statistics.viewCount,"The number of times the video has been viewed, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            statistics = item.get('statistics', {})
            view_count_str = statistics.get('viewCount', None)
            if view_count_str is None:
                return 0  # Attribute does not exist
            # Check if viewCount is a valid uint64
            view_count = int(view_count_str)
            if view_count < 0 or view_count > 18446744073709551615:
                return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except (ValueError, TypeError):
        return -1  # Constraint not satisfied due to invalid type or value
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nbcRating,items.contentDetails.contentRating.nbcRating,"The video's rating from the Maldives National Bureau of Classification, schema: {""type"": ""string"", ""enum"": [""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", 
            ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nbc_rating = content_rating.get(""nbcRating"")
            
            if nbc_rating is None:
                return 0  # Attribute does not exist
            
            if nbc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nbcRating,items.contentDetails.contentRating.nbcRating,"The video's rating from the Maldives National Bureau of Classification. schema: {""enum"": [""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoStatus,privacyStatus,items.status.privacyStatus,"The video's privacy status, schema: {""type"": ""string"", ""enum"": [""public"", ""unlisted"", ""private""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        valid_privacy_statuses = {""public"", ""unlisted"", ""private""}
        
        for video in items:
            status = video.get('status', {})
            privacy_status = status.get('privacyStatus')
            
            if privacy_status is None:
                return 0
            
            if privacy_status not in valid_privacy_statuses:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoAgeGating,videoGameRating,items.ageGating.videoGameRating,"Video game rating, if any, schema: {""type"": ""string"", ""enum"": [""anyone"", ""m15Plus"", ""m16Plus"", ""m17Plus""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            age_gating = item.get(""ageGating"", {})
            video_game_rating = age_gating.get(""videoGameRating"")
            if video_game_rating is None:
                return 0
            if video_game_rating not in [""anyone"", ""m15Plus"", ""m16Plus"", ""m17Plus""]:
                return -1
        return 1
    except Exception:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoPlayer,embedWidth,items.player.embedWidth,"The embed width, schema: {""type"": ""string"", ""format"": ""int64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            player = item.get(""player"", {})
            embed_width = player.get(""embedWidth"", None)
            if embed_width is None:
                return 0  # Attribute does not exist
            # Check if embedWidth is a string representation of an int64
            if not isinstance(embed_width, str):
                return -1
            try:
                int_value = int(embed_width)
                if int_value < -(2**63) or int_value >= 2**63:
                    return -1  # Not within int64 range
            except ValueError:
                return -1  # Not a valid integer string
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Error in processing
",unknown,,,,,1
get-/youtube/v3/videos,VideoLiveStreamingDetails,scheduledEndTime,items.liveStreamingDetails.scheduledEndTime,"The time that the broadcast is scheduled to end. If the value is empty or the property is not present, then the broadcast is scheduled to contiue indefinitely, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            live_streaming_details = item.get('liveStreamingDetails', {})
            scheduled_end_time = live_streaming_details.get('scheduledEndTime', None)
            
            if scheduled_end_time is None or scheduled_end_time == """":
                # The broadcast is scheduled to continue indefinitely, which is valid
                continue
            
            # Check if the scheduledEndTime is a valid date-time string
            from datetime import datetime
            try:
                datetime.fromisoformat(scheduled_end_time.replace('Z', '+00:00'))
            except ValueError:
                return -1  # Invalid date-time format
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # An error occurred during verification
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetailsVideoStream,widthPixels,items.fileDetails.videoStreams.widthPixels,"The encoded video content's width in pixels. You can calculate the video's encoding aspect ratio as width_pixels / height_pixels, schema: {""type"": ""integer"", ""format"": ""uint32""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        if not items:
            return 0
        
        for item in items:
            file_details = item.get(""fileDetails"", {})
            video_streams = file_details.get(""videoStreams"", [])
            
            for stream in video_streams:
                width_pixels = stream.get(""widthPixels"")
                
                if width_pixels is None:
                    return 0
                
                if not isinstance(width_pixels, int) or width_pixels < 0:
                    return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fskRating,items.contentDetails.contentRating.fskRating,The video's Freiwillige Selbstkontrolle der Filmwirtschaft (FSK - Germany,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items
        video_items = latest_response.get('items', [])
        
        # Define the allowed enum values for fskRating
        allowed_fsk_ratings = [""fskUnspecified"", ""fsk0"", ""fsk6"", ""fsk12"", ""fsk16"", ""fsk18"", ""fskUnrated""]
        
        # Iterate over each video item to check the fskRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            fsk_rating = content_rating.get('fskRating')
            
            # Check if fskRating exists
            if fsk_rating is None:
                return 0  # Insufficient information to verify
            
            # Check if fskRating is within the allowed enum values
            if fsk_rating not in allowed_fsk_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fskRating,items.contentDetails.contentRating.fskRating,"The video's Freiwillige Selbstkontrolle der Filmwirtschaft (FSK - Germany) rating. schema: {""enum"": [""fskUnspecified"", ""fsk0"", ""fsk6"", ""fsk12"", ""fsk16"", ""fsk18"", ""fskUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoSnippet,publishedAt,items.snippet.publishedAt,"The date and time when the video was uploaded, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"from datetime import datetime

def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            snippet = item.get('snippet', {})
            published_at = snippet.get('publishedAt')
            if published_at is None:
                return 0
            # Check if 'publishedAt' is a valid date-time string
            try:
                datetime.fromisoformat(published_at.replace('Z', '+00:00'))
            except ValueError:
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetailsVideoStream,heightPixels,items.fileDetails.videoStreams.heightPixels,"The encoded video content's height in pixels, schema: {""type"": ""integer"", ""format"": ""uint32""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            file_details = item.get('fileDetails', {})
            video_streams = file_details.get('videoStreams', [])
            for stream in video_streams:
                height_pixels = stream.get('heightPixels')
                if height_pixels is None:
                    return 0  # Attribute does not exist
                if not isinstance(height_pixels, int) or height_pixels < 0:
                    return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to error
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetails,durationMs,items.fileDetails.durationMs,"The length of the uploaded video in milliseconds, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            file_details = video.get(""fileDetails"", {})
            duration_ms = file_details.get(""durationMs"", None)
            
            if duration_ms is None:
                return 0  # Attribute does not exist
            
            # Check if durationMs is a string representation of a uint64
            if not isinstance(duration_ms, str):
                return -1  # Not a string
            
            try:
                duration_value = int(duration_ms)
                if duration_value < 0 or duration_value > 2**64 - 1:
                    return -1  # Not within uint64 range
            except ValueError:
                return -1  # Not a valid integer string
        
        return 1  # All constraints satisfied
    except Exception as e:
        return -1  # General failure
",unknown,,,,,1
get-/youtube/v3/videos,VideoLiveStreamingDetails,scheduledStartTime,items.liveStreamingDetails.scheduledStartTime,"The time that the broadcast is scheduled to begin, schema: {""type"": ""string"", ""format"": ""date-time""}",1,"from datetime import datetime

def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            live_streaming_details = item.get('liveStreamingDetails', {})
            scheduled_start_time = live_streaming_details.get('scheduledStartTime', None)
            
            if scheduled_start_time is None:
                return 0  # Attribute does not exist
            
            # Check if the scheduledStartTime is in the correct date-time format
            try:
                datetime.fromisoformat(scheduled_start_time.replace('Z', '+00:00'))
            except ValueError:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetailsAudioStream,vendor,items.fileDetails.audioStreams.vendor,"A value that uniquely identifies a video vendor. Typically, the value is a four-letter vendor code",0,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            file_details = video.get(""fileDetails"", {})
            audio_streams = file_details.get(""audioStreams"", [])
            for stream in audio_streams:
                vendor = stream.get(""vendor"")
                if vendor is None:
                    return 0  # Attribute does not exist
                if not isinstance(vendor, str) or len(vendor) != 4:
                    return -1  # Constraint not satisfied
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,0
get-/youtube/v3/videos,Thumbnail,url,items.snippet.thumbnails.default.url,"The thumbnail image's URL, schema: {""type"": ""string"", ""format"": ""uri""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        for item in items:
            snippet = item.get('snippet', {})
            thumbnails = snippet.get('thumbnails', {})
            default_thumbnail = thumbnails.get('default', {})
            url = default_thumbnail.get('url')
            
            if url is None:
                return 0
            
            if not isinstance(url, str):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,Thumbnail,url,items.snippet.thumbnails.high.url,"The thumbnail image's URL, schema: {""type"": ""string"", ""format"": ""uri""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        for item in items:
            snippet = item.get('snippet', {})
            thumbnails = snippet.get('thumbnails', {})
            default_thumbnail = thumbnails.get('default', {})
            url = default_thumbnail.get('url')
            
            if url is None:
                return 0
            
            if not isinstance(url, str):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,Thumbnail,url,items.snippet.thumbnails.maxres.url,"The thumbnail image's URL, schema: {""type"": ""string"", ""format"": ""uri""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        for item in items:
            snippet = item.get('snippet', {})
            thumbnails = snippet.get('thumbnails', {})
            default_thumbnail = thumbnails.get('default', {})
            url = default_thumbnail.get('url')
            
            if url is None:
                return 0
            
            if not isinstance(url, str):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,Thumbnail,url,items.snippet.thumbnails.medium.url,"The thumbnail image's URL, schema: {""type"": ""string"", ""format"": ""uri""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        for item in items:
            snippet = item.get('snippet', {})
            thumbnails = snippet.get('thumbnails', {})
            default_thumbnail = thumbnails.get('default', {})
            url = default_thumbnail.get('url')
            
            if url is None:
                return 0
            
            if not isinstance(url, str):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,Thumbnail,url,items.snippet.thumbnails.standard.url,"The thumbnail image's URL, schema: {""type"": ""string"", ""format"": ""uri""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        for item in items:
            snippet = item.get('snippet', {})
            thumbnails = snippet.get('thumbnails', {})
            default_thumbnail = thumbnails.get('default', {})
            url = default_thumbnail.get('url')
            
            if url is None:
                return 0
            
            if not isinstance(url, str):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoListResponse,kind,kind,"Identifies what kind of resource this is. Value: the fixed string ""youtube#videoListResponse""",1,"def verify_latest_response(latest_response):
    try:
        kind_value = latest_response.get(""kind"")
        if kind_value is None:
            return 0
        if kind_value == ""youtube#videoListResponse"":
            return 1
        else:
            return -1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,tvpgRating,items.contentDetails.contentRating.tvpgRating,The video's TV Parental Guidelines (TVPG,1,"def verify_latest_response(latest_response):
    try:
        # Define the allowed enum values for tvpgRating
        allowed_tvpg_ratings = [
            ""tvpgUnspecified"", ""tvpgY"", ""tvpgY7"", ""tvpgY7Fv"", 
            ""tvpgG"", ""tvpgPg"", ""pg14"", ""tvpgMa"", ""tvpgUnrated""
        ]
        
        # Extract the list of video items from the response
        video_items = latest_response.get('items', [])
        
        # Iterate over each video item to check the tvpgRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            tvpg_rating = content_rating.get('tvpgRating')
            
            # If tvpgRating is not present, return 0
            if tvpg_rating is None:
                return 0
            
            # Check if the tvpgRating is within the allowed enum values
            if tvpg_rating not in allowed_tvpg_ratings:
                return -1
        
        # If all tvpgRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any unexpected error, return -1
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,tvpgRating,items.contentDetails.contentRating.tvpgRating,"The video's TV Parental Guidelines (TVPG) rating. schema: {""enum"": [""tvpgUnspecified"", ""tvpgY"", ""tvpgY7"", ""tvpgY7Fv"", ""tvpgG"", ""tvpgPg"", ""pg14"", ""tvpgMa"", ""tvpgUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nbcplRating,items.contentDetails.contentRating.nbcplRating,"The video's rating in Poland, schema: {""type"": ""string"", ""enum"": [""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", 
            ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nbcpl_rating = content_rating.get(""nbcplRating"")
            
            if nbcpl_rating is None:
                return 0
            
            if nbcpl_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nbcplRating,items.contentDetails.contentRating.nbcplRating,"The video's rating in Poland. schema: {""enum"": [""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,fcbmRating,items.contentDetails.contentRating.fcbmRating,"The video's rating from Malaysia's Film Censorship Board, schema: {""type"": ""string"", ""enum"": [""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", ""fcbm18pl"", ""fcbmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", 
            ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", 
            ""fcbm18pl"", ""fcbmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            fcbm_rating = content_rating.get(""fcbmRating"")
            
            if fcbm_rating is None:
                return 0  # Attribute does not exist
            
            if fcbm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,fcbmRating,items.contentDetails.contentRating.fcbmRating,"The video's rating from Malaysia's Film Censorship Board. schema: {""enum"": [""fcbmUnspecified"", ""fcbmU"", ""fcbmPg13"", ""fcbmP13"", ""fcbm18"", ""fcbm18sx"", ""fcbm18pa"", ""fcbm18sg"", ""fcbm18pl"", ""fcbmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoContentDetails,duration,items.contentDetails.duration,"The length of the video. The tag value is an ISO 8601 duration in the format PT#M#S, in which the letters PT indicate that the value specifies a period of time, and the letters M and S refer to length in minutes and seconds, respectively. The # characters preceding the M and S letters are both integers that specify the number of minutes (or seconds",1,"import re

def verify_latest_response(latest_response):
    try:
        # Check if 'items' is in the response
        if 'items' not in latest_response:
            return 0
        
        # Define the regex pattern for ISO 8601 duration in the format PT#M#S
        pattern = re.compile(r'^PT(\d+M)?(\d+S)?$')
        
        for video in latest_response['items']:
            # Check if 'contentDetails' and 'duration' are in the video object
            if 'contentDetails' not in video or 'duration' not in video['contentDetails']:
                return 0
            
            duration = video['contentDetails']['duration']
            
            # Validate the duration format
            if not pattern.match(duration):
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,VideoStatus,embeddable,items.status.embeddable,This value indicates if the video can be embedded on another website. @mutable youtube.videos.insert youtube.videos.update,1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        if not items:
            return 0  # No items to verify

        for video in items:
            status = video.get(""status"", {})
            if ""embeddable"" not in status:
                return 0  # Attribute does not exist

            embeddable = status[""embeddable""]
            if not isinstance(embeddable, bool):
                return -1  # Constraint not satisfied: embeddable must be a boolean

        return 1  # Constraint satisfied for all items
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,VideoFileDetails,creationTime,items.fileDetails.creationTime,"The date and time when the uploaded video file was created. The value is specified in ISO 8601 format. Currently, the following ISO 8601 formats are supported: - Date only: YYYY-MM-DD - Naive time: YYYY-MM-DDTHH:MM:SS - Time with timezone: YYYY-MM-DDTHH:MM:SS+HH:MM",1,"import re
from datetime import datetime

def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        if not items:
            return 0
        
        iso8601_date_only = re.compile(r'^\d{4}-\d{2}-\d{2}$')
        iso8601_naive_time = re.compile(r'^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}:\d{2}$')
        iso8601_time_with_timezone = re.compile(r'^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}:\d{2}[+-]\d{2}:\d{2}$')

        for item in items:
            file_details = item.get('fileDetails', {})
            creation_time = file_details.get('creationTime', None)
            
            if creation_time is None:
                return 0
            
            if (iso8601_date_only.match(creation_time) or 
                iso8601_naive_time.match(creation_time) or 
                iso8601_time_with_timezone.match(creation_time)):
                try:
                    # Attempt to parse the date to ensure it's valid
                    datetime.fromisoformat(creation_time)
                except ValueError:
                    return -1
            else:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
