endpoint,group,description
get+youtube_v3_videos,items.liveStreamingDetails.activeLiveChatId,"The ID of the currently active live chat attached to this video. This field is filled only if the video is a currently live broadcast that has live chat. Once the broadcast transitions to complete this field will be removed and the live chat closed down. For persistent broadcasts that live chat id will no longer be tied to this video but rather to the new video being displayed at the persistent page schema: {""type"": ""string""}"
get+youtube_v3_videos,items.liveStreamingDetails.actualEndTime,"The time that the broadcast actually ended. This value will not be available until the broadcast is over, schema: {""type"": ""string"", ""format"": ""date-time""} schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.liveStreamingDetails.actualStartTime,"The time that the broadcast actually started. This value will not be available until the broadcast begins, schema: {""type"": ""string"", ""format"": ""date-time""} schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.liveStreamingDetails.concurrentViewers,"The number of viewers currently watching the broadcast. The property and its value will be present if the broadcast has current viewers and the broadcast owner has not hidden the viewcount for the video. Note that YouTube stops tracking the number of concurrent viewers for a broadcast when the broadcast ends. So, this property would not identify the number of viewers watching an archived video of a live broadcast that already ended, schema: {""type"": ""string"", ""format"": ""uint64""}"
get+youtube_v3_videos,items.liveStreamingDetails.scheduledEndTime,"The time that the broadcast is scheduled to end. If the value is empty or the property is not present, then the broadcast is scheduled to contiue indefinitely. schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.liveStreamingDetails.scheduledStartTime,"The time that the broadcast is scheduled to begin. schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.monetizationDetails.access.exception,A list of region codes that identify countries where the default policy do not apply
get+youtube_v3_videos,items.player.embedHeight,"{""format"": ""int64"", ""type"": ""string""}"
get+youtube_v3_videos,items.player.embedHtml,An <iframe> tag that embeds a player that will play the video
get+youtube_v3_videos,items.player.embedWidth,"The embed width schema: {""format"": ""int64"", ""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.editorSuggestionsAvailability,"This value indicates whether video editing suggestions, which might improve video quality or the playback experience, are available for the video. You can retrieve these suggestions by requesting the suggestions part in your videos.list() request. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingFailureReason,"The reason that YouTube failed to process the video. This property will only have a value if the processingStatus property's value is failed. schema: {""enum"": [""uploadFailed"", ""transcodeFailed"", ""streamingFailed"", ""other""], ""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingIssuesAvailability,"This value indicates whether the video processing engine has generated suggestions that might improve YouTube's ability to process the the video, warnings that explain video processing problems, or errors that cause video processing problems. You can retrieve these suggestions by requesting the suggestions part in your videos.list() request. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingProgress.partsProcessed,"The number of parts of the video that YouTube has already processed. You can estimate the percentage of the video that YouTube has already processed by calculating: 100 * parts_processed / parts_total Note that since the estimated number of parts could increase without a corresponding increase in the number of parts that have already been processed, it is possible that the calculated progress could periodically decrease while YouTube processes a video. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingProgress.partsTotal,"An estimate of the total number of parts that need to be processed for the video. The number may be updated with more precise estimates while YouTube processes the video. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingProgress.timeLeftMs,"An estimate of the amount of time, in millseconds, that YouTube needs to finish processing the video. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.processingDetails.processingStatus,"The video's processing status. This value indicates whether YouTube was able to process the video or if the video is still being processed. schema: {""enum"": [""processing"", ""succeeded"", ""failed"", ""terminated""], ""type"": ""string""}"
get+youtube_v3_videos,items.recordingDetails.location.altitude,"Altitude above the reference ellipsoid, in meters. schema: {""format"": ""double"", ""type"": ""number""}"
get+youtube_v3_videos,items.recordingDetails.location.latitude,"Latitude in degrees. schema: {""format"": ""double"", ""type"": ""number""}"
get+youtube_v3_videos,items.recordingDetails.location.longitude,"Longitude in degrees. schema: {""format"": ""double"", ""type"": ""number""}"
get+youtube_v3_videos,items.recordingDetails.recordingDate,"The date and time when the video was recorded. schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.snippet.channelId,"The ID that YouTube uses to uniquely identify the channel that the video was uploaded to. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.liveBroadcastContent,"Indicates if the video is an upcoming/active live broadcast. Or it's ""none"" if the video is not an upcoming/active live broadcast. schema: {""enum"": [""none"", ""upcoming"", ""live"", ""completed""], ""type"": ""string""}"
get+youtube_v3_videos,items.snippet.publishedAt,"The date and time when the video was uploaded. schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.default.height,"(Optional) Height of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.default.url,"The thumbnail image's URL. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.default.width,"(Optional) Width of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.high.height,"(Optional) Height of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.high.url,"The thumbnail image's URL. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.high.width,"(Optional) Width of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.maxres.height,"(Optional) Height of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.maxres.url,"The thumbnail image's URL. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.maxres.width,"(Optional) Width of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.medium.height,"(Optional) Height of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.medium.url,"The thumbnail image's URL. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.medium.width,"(Optional) Width of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.standard.height,"(Optional) Height of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.snippet.thumbnails.standard.url,"The thumbnail image's URL. schema: {""type"": ""string""}"
get+youtube_v3_videos,items.snippet.thumbnails.standard.width,"(Optional) Width of the thumbnail image. schema: {""format"": ""uint32"", ""type"": ""integer""}"
get+youtube_v3_videos,items.statistics.commentCount,"The number of comments for the video. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.statistics.dislikeCount,"The number of users who have indicated that they disliked the video by giving it a negative rating. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.statistics.favoriteCount,"The number of users who currently have the video marked as a favorite video. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.statistics.likeCount,"The number of users who have indicated that they liked the video by giving it a positive rating. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.statistics.viewCount,"The number of times the video has been viewed. schema: {""format"": ""uint64"", ""type"": ""string""}"
get+youtube_v3_videos,items.status.embeddable,"This value indicates if the video can be embedded on another website. @mutable youtube.videos.insert youtube.videos.update schema: {""type"": ""boolean""}"
get+youtube_v3_videos,items.status.failureReason,"This value explains why a video failed to upload. This property is only present if the uploadStatus property indicates that the upload failed. schema: {""enum"": [""conversion"", ""invalidFile"", ""emptyFile"", ""tooSmall"", ""codec"", ""uploadAborted""], ""type"": ""string""}"
get+youtube_v3_videos,items.status.license,"The video's license. @mutable youtube.videos.insert youtube.videos.update schema: {""enum"": [""youtube"", ""creativeCommon""], ""type"": ""string""}"
get+youtube_v3_videos,items.status.madeForKids,"{""type"": ""boolean""}"
get+youtube_v3_videos,items.status.privacyStatus,"The video's privacy status. schema: {""enum"": [""public"", ""unlisted"", ""private""], ""type"": ""string""}"
get+youtube_v3_videos,items.status.publicStatsViewable,"This value indicates if the extended video statistics on the watch page can be viewed by everyone. Note that the view count, likes, etc will still be visible if this is disabled. @mutable youtube.videos.insert youtube.videos.update schema: {""type"": ""boolean""}"
get+youtube_v3_videos,items.status.publishAt,"The date and time when the video is scheduled to publish. It can be set only if the privacy status of the video is private.. schema: {""format"": ""date-time"", ""type"": ""string""}"
get+youtube_v3_videos,items.status.rejectionReason,"This value explains why YouTube rejected an uploaded video. This property is only present if the uploadStatus property indicates that the upload was rejected. schema: {""enum"": [""copyright"", ""inappropriate"", ""duplicate"", ""termsOfUse"", ""uploaderAccountSuspended"", ""length"", ""claim"", ""uploaderAccountClosed"", ""trademark"", ""legal""], ""type"": ""string""}"
get+youtube_v3_videos,items.status.uploadStatus,"The status of the uploaded video. schema: {""enum"": [""uploaded"", ""processed"", ""failed"", ""rejected"", ""deleted""], ""type"": ""string""}"
get+youtube_v3_videos,items.suggestions.tagSuggestions.categoryRestricts,"A set of video categories for which the tag is relevant. You can use this information to display appropriate tag suggestions based on the video category that the video uploader associates with the video. By default, tag suggestions are relevant for all categories if there are no restricts defined for the keyword schema: {""type"": ""string""}"
get+youtube_v3_videos,items.topicDetails.relevantTopicIds,"Similar to topic_id, except that these topics are merely relevant to the video. These are topics that may be mentioned in, or appear in the video. You can retrieve information about each topic using Freebase Topic API. schema: {""type"": ""array""}"
get+youtube_v3_videos,items.topicDetails.topicCategories,"A list of Wikipedia URLs that provide a high-level description of the video's content. schema: {""type"": ""array""}"
get+youtube_v3_videos,items.topicDetails.topicIds,"A list of Freebase topic IDs that are centrally associated with the video. These are topics that are centrally featured in the video, and it can be said that the video is mainly about each of these. You can retrieve information about each topic using the < a href=""http://wiki.freebase.com/wiki/Topic_API"">Freebase Topic API. schema: {""type"": ""array""}"
get+youtube_v3_videos,kind,"Identifies what kind of resource this is. Value: the fixed string ""youtube#videoListResponse"". schema: {""default"": ""youtube#videoListResponse"", ""type"": ""string""}"
get+youtube_v3_videos,nextPageToken,"Attribute nextPageToken is responded to by parameter pageToken with a description: The *pageToken* parameter identifies a specific page in the result set that should be returned. In an API response, the nextPageToken and prevPageToken properties identify other pages that could be retrieved. *Note:* This parameter is supported for use in conjunction with the myRating and chart parameters, but it is not supported for use in conjunction with the id parameter
The token that can be used as the value of the pageToken parameter to retrieve the next page in the result set. schema: {""type"": ""string""}"
get+youtube_v3_videos,pageInfo.resultsPerPage,"The number of results included in the API response. schema: {""format"": ""int32"", ""type"": ""integer""}"
get+youtube_v3_videos,pageInfo.totalResults,"The total number of results in the result set. schema: {""format"": ""int32"", ""type"": ""integer""}"
get+youtube_v3_videos,prevPageToken,"The token that can be used as the value of the pageToken parameter to retrieve the previous page in the result set. schema: {""type"": ""string""}"
get+youtube_v3_videos,visitorId,"The visitorId identifies the visitor. schema: {""type"": ""string""}"
