endpoint,group,invariant,invariantType,variables,pptname,tp
get+projects,statistics.wiki_size,"return.statistics.wiki_size one of { 0, 41943 }
return.statistics.wiki_size >= return.statistics.lfs_objects_size","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.statistics.wiki_size)
(return.statistics.wiki_size, return.statistics.lfs_objects_size)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.0
get+projects,tag_list,"return.id > size(return.tag_list[])
return.permissions.group_access.notification_level >= size(return.tag_list[])
return.statistics.lfs_objects_size <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.id, size(return.tag_list[..]))
(return.permissions.group_access.notification_level, size(return.tag_list[..]))
(return.statistics.lfs_objects_size, size(return.tag_list[..]))","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",0.3333333333333333
get+projects,visibility,"input.visibility == return.visibility
return.visibility one of { ""internal"", ""private"", ""public"" }","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString","(input.visibility, return.visibility)
(return.visibility)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects,web_url,"return.web_url is a substring of return.http_url_to_repo
return.web_url is a substring of return.readme_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.http_url_to_repo, return.web_url)
(return.web_url, return.readme_url)","/projects&/projects&get&200():::EXIT
/projects&/projects&get&200():::EXIT",1.0
get+projects_{id}_issues,_links.self,"return._links.self is a substring of return._links.award_emoji
return._links.self is a substring of return._links.notes
return._links.project is a substring of return._links.self","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.award_emoji, return._links.self)
(return._links.notes, return._links.self)
(return._links.project, return._links.self)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,array,"size(return.array[]) >= 1
input.per_page >= size(return.array[])
size(input.assignee_username[]) <= size(return.array[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntLessEqual","(size(return.array[..]))
(input.per_page, size(return.array[..]))
(size(input.assignee_username[..]), size(return.array[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200%array():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200%array():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200%array():::EXIT",0.3333333333333333
get+projects_{id}_issues,assignee.avatar_url,"LENGTH(return.assignee.avatar_url)==81
return.assignee.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.assignee.avatar_url)
(return.assignee.avatar_url)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.5
get+projects_{id}_issues,assignee.id,"return.assignee.id >= 1
input.per_page >= return.assignee.id
return.assignee.id >= size(input.assignee_username[])
return.assignee.id >= size(return.assignees[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.assignee.id)
(input.per_page, return.assignee.id)
(return.assignee.id, size(input.assignee_username[..]))
(return.assignee.id, size(return.assignees[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,assignee.state,"return.assignee.state == return.author.state
return.assignee.state == return.closed_by.state
return.assignee.state == ""active""
LENGTH(return.assignee.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.assignee.state, return.author.state)
(return.assignee.state, return.closed_by.state)
(return.assignee.state)
(return.assignee.state)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,assignee.web_url,return.assignee.username is a substring of return.assignee.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.assignee.web_url, return.assignee.username)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,assignees,"size(return.assignees[]) one of { 0, 1 }
input.per_page >= size(return.assignees[])
input.author_id >= size(return.assignees[])
size(input.assignee_username[]) >= size(return.assignees[])","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(size(return.assignees[..]))
(input.per_page, size(return.assignees[..]))
(input.author_id, size(return.assignees[..]))
(size(input.assignee_username[..]), size(return.assignees[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.75
get+projects_{id}_issues,assignees.avatar_url,"LENGTH(return.avatar_url)==81
return.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.avatar_url)
(return.avatar_url)","/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT",0.5
get+projects_{id}_issues,assignees.id,"return.id >= 1
return.id >= size(input.assignee_username[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.id)
(return.id, size(input.assignee_username[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT",1.0
get+projects_{id}_issues,assignees.state,"return.state == ""active""
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT",0.0
get+projects_{id}_issues,assignees.web_url,return.username is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.username)",/projects/{id}/issues&/projects/{id}/issues&get&200&assignees():::EXIT,1.0
get+projects_{id}_issues,author.avatar_url,"LENGTH(return.author.avatar_url)==81
return.author.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.author.avatar_url)
(return.author.avatar_url)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,author.id,"return.author.id >= 1
return.author.id < return.id
return.author.id >= size(input.assignee_username[])
return.author.id >= size(return.assignees[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessThan
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.author.id)
(return.author.id, return.id)
(return.author.id, size(input.assignee_username[..]))
(return.author.id, size(return.assignees[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.75
get+projects_{id}_issues,author.state,"return.author.state == return.closed_by.state
return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state, return.closed_by.state)
(return.author.state)
(return.author.state)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,author.web_url,return.author.username is a substring of return.author.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.author.web_url, return.author.username)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,closed_at,"LENGTH(return.closed_at)==24
return.closed_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.closed_at)
(return.closed_at)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,closed_by.avatar_url,"return.closed_by.avatar_url one of { ""https://www.gravatar.com/avatar/1f9d9a9efc2f523b2f09629444632b5c?s=80&d=identicon"", ""https://www.gravatar.com/avatar/e64c7d89f26bd1972efa854d13d7dd61?s=80&d=identicon"" }
LENGTH(return.closed_by.avatar_url)==81
return.closed_by.avatar_url is Url","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.closed_by.avatar_url)
(return.closed_by.avatar_url)
(return.closed_by.avatar_url)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.6666666666666666
get+projects_{id}_issues,closed_by.id,"return.closed_by.id one of { 1, 6 }",daikon.inv.unary.scalar.OneOfScalar,(return.closed_by.id),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,closed_by.name,"return.closed_by.name one of { ""Administrator"", ""john"" }",daikon.inv.unary.string.OneOfString,(return.closed_by.name),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,0.0
get+projects_{id}_issues,closed_by.state,"return.closed_by.state == ""active""
LENGTH(return.closed_by.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.closed_by.state)
(return.closed_by.state)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,closed_by.username,"return.closed_by.username one of { ""john"", ""root"" }
LENGTH(return.closed_by.username)==4
return.closed_by.username is a substring of return.closed_by.web_url","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.closed_by.username)
(return.closed_by.username)
(return.closed_by.username, return.closed_by.web_url)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.3333333333333333
get+projects_{id}_issues,closed_by.web_url,"return.closed_by.web_url one of { ""http://localhost:30000/john"", ""http://localhost:30000/root"" }
LENGTH(return.closed_by.web_url)==27","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.closed_by.web_url)
(return.closed_by.web_url)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.0
get+projects_{id}_issues,confidential,input.confidential == return.confidential,daikon.inv.binary.twoScalar.IntEqual,"(input.confidential, return.confidential)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,downvotes,"return.downvotes == return.merge_requests_count
return.downvotes == return.task_completion_status.count
return.downvotes == return.task_completion_status.completed_count
return.downvotes == return.upvotes
return.downvotes == return.user_notes_count
return.downvotes == 0
input.author_id >= return.downvotes
return.downvotes <= return.time_stats.time_estimate
return.downvotes <= return.time_stats.total_time_spent
return.downvotes <= size(return.assignees[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.downvotes, return.merge_requests_count)
(return.downvotes, return.task_completion_status.count)
(return.downvotes, return.task_completion_status.completed_count)
(return.downvotes, return.upvotes)
(return.downvotes, return.user_notes_count)
(return.downvotes)
(input.author_id, return.downvotes)
(return.downvotes, return.time_stats.time_estimate)
(return.downvotes, return.time_stats.total_time_spent)
(return.downvotes, size(return.assignees[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,due_date,return.due_date is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.due_date),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,has_tasks,return.has_tasks == false,daikon.inv.unary.scalar.OneOfScalar,(return.has_tasks),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,id,input.per_page < return.id,daikon.inv.binary.twoScalar.IntLessThan,"(input.per_page, return.id)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,iid,"return.iid >= 1
return.iid >= size(input.assignee_username[])
return.iid > size(return.assignees[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterThan","(return.iid)
(return.iid, size(input.assignee_username[..]))
(return.iid, size(return.assignees[..]))","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.6666666666666666
get+projects_{id}_issues,milestone,return.milestone == null,daikon.inv.unary.scalar.OneOfScalar,(return.milestone),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,moved_to_id,"return.moved_to_id one of { ""5246"", ""5252"" }
LENGTH(return.moved_to_id)==4
return.moved_to_id is Numeric","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsNumeric","(return.moved_to_id)
(return.moved_to_id)
(return.moved_to_id)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",0.3333333333333333
get+projects_{id}_issues,project_id,input.id == return.project_id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.project_id)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,references.full,return.references.relative is a substring of return.references.full,daikon.inv.binary.twoString.StdString$SubString,"(return.references.full, return.references.relative)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,references.relative,return.references.relative == return.references.short,daikon.inv.binary.twoString.StringEqual,"(return.references.relative, return.references.short)",/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,state,"input.state == return.state
return.state one of { ""closed"", ""opened"" }
LENGTH(return.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(input.state, return.state)
(return.state)
(return.state)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues,time_stats.time_estimate,return.time_stats.time_estimate >= 0,daikon.inv.unary.scalar.LowerBound,(return.time_stats.time_estimate),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,time_stats.total_time_spent,return.time_stats.total_time_spent >= 0,daikon.inv.unary.scalar.LowerBound,(return.time_stats.total_time_spent),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,updated_at,"LENGTH(return.updated_at)==24
return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.updated_at)
(return.updated_at)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},_links.self,"return._links.self is a substring of return._links.award_emoji
return._links.self is a substring of return._links.notes
return._links.project is a substring of return._links.self","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.award_emoji, return._links.self)
(return._links.notes, return._links.self)
(return._links.project, return._links.self)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignee.avatar_url,"LENGTH(return.assignee.avatar_url)==81
return.assignee.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.assignee.avatar_url)
(return.assignee.avatar_url)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",0.5
get+projects_{id}_issues_{issue_iid},assignee.id,return.assignee.id >= size(return.assignees[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.assignee.id, size(return.assignees[..]))",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},assignee.state,"return.assignee.state == return.author.state
return.assignee.state == return.closed_by.state
return.assignee.state == ""active""
LENGTH(return.assignee.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.assignee.state, return.author.state)
(return.assignee.state, return.closed_by.state)
(return.assignee.state)
(return.assignee.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",0.5
get+projects_{id}_issues_{issue_iid},assignee.web_url,return.assignee.username is a substring of return.assignee.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.assignee.web_url, return.assignee.username)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},assignees,"size(return.assignees[]) one of { 0, 1 }
return.assignees[] elements == return.assignees[return.closed_by.id -1]","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.sequenceScalar.SeqIntEqual","(size(return.assignees[..]))
(return.assignees[..], return.assignees[return.closed_by.id -1])","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignees.avatar_url,"LENGTH(return.avatar_url)==81
return.avatar_url is Url","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.avatar_url)
(return.avatar_url)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT",0.5
get+projects_{id}_issues_{issue_iid},assignees.state,"return.state == ""active""
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignees.web_url,return.username is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.username)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},author.avatar_url,"return.author.avatar_url == return.closed_by.avatar_url
LENGTH(return.author.avatar_url)==81
return.author.avatar_url is Url","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.IsUrl","(return.author.avatar_url, return.closed_by.avatar_url)
(return.author.avatar_url)
(return.author.avatar_url)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",0.6666666666666666
get+projects_{id}_issues_{issue_iid},author.id,"return.author.id == return.closed_by.id
return.author.id >= 1
return.author.id > return.time_stats.total_time_spent
return.author.id >= size(return.assignees[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.author.id, return.closed_by.id)
(return.author.id)
(return.author.id, return.time_stats.total_time_spent)
(return.author.id, size(return.assignees[..]))","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",0.75
get+projects_{id}_issues_{issue_iid},author.name,return.author.name == return.closed_by.name,daikon.inv.binary.twoString.StringEqual,"(return.author.name, return.closed_by.name)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},author.state,"return.author.state == return.closed_by.state
return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state, return.closed_by.state)
(return.author.state)
(return.author.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},author.username,"return.author.username == return.closed_by.username
return.author.username is a substring of return.closed_by.web_url","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.author.username, return.closed_by.username)
(return.author.username, return.closed_by.web_url)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},author.web_url,"return.author.web_url == return.closed_by.web_url
return.author.username is a substring of return.author.web_url
return.closed_by.username is a substring of return.author.web_url","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.author.web_url, return.closed_by.web_url)
(return.author.web_url, return.author.username)
(return.author.web_url, return.closed_by.username)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},closed_at,"return.closed_at == ""2025-06-15T11:30:50.322Z""",daikon.inv.unary.string.OneOfString,(return.closed_at),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,0.0
get+projects_{id}_issues_{issue_iid},closed_by.avatar_url,"return.closed_by.avatar_url == ""https://www.gravatar.com/avatar/e64c7d89f26bd1972efa854d13d7dd61?s=80&d=identicon""",daikon.inv.unary.string.OneOfString,(return.closed_by.avatar_url),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,0.0
get+projects_{id}_issues_{issue_iid},closed_by.id,"return.closed_by.id == size(return.assignees[])
return.closed_by.id == 1","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.closed_by.id, size(return.assignees[..]))
(return.closed_by.id)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",0.5
get+projects_{id}_issues_{issue_iid},closed_by.name,"return.closed_by.name == ""Administrator""",daikon.inv.unary.string.OneOfString,(return.closed_by.name),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,0.0
get+projects_{id}_issues_{issue_iid},closed_by.state,"return.closed_by.state == ""active""",daikon.inv.unary.string.OneOfString,(return.closed_by.state),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,0.0
