endpoint,group,invariant,invariantType,variables,pptname,tp
get+projects_{id}_issues,time_stats.time_estimate,return.time_stats.time_estimate >= 0,daikon.inv.unary.scalar.LowerBound,(return.time_stats.time_estimate),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,time_stats.total_time_spent,return.time_stats.total_time_spent >= 0,daikon.inv.unary.scalar.LowerBound,(return.time_stats.total_time_spent),/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT,1.0
get+projects_{id}_issues,updated_at,"LENGTH(return.updated_at)==24
return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.updated_at)
(return.updated_at)","/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT
/projects/{id}/issues&/projects/{id}/issues&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},_links.self,"return._links.self is a substring of return._links.award_emoji
return._links.self is a substring of return._links.notes
return._links.project is a substring of return._links.self","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.award_emoji, return._links.self)
(return._links.notes, return._links.self)
(return._links.project, return._links.self)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignee.id,return.assignee.id >= size(return.assignees[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.assignee.id, size(return.assignees[..]))",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},assignee.web_url,return.assignee.username is a substring of return.assignee.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.assignee.web_url, return.assignee.username)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},assignees,"size(return.assignees[]) one of { 0, 1 }
return.assignees[] elements == return.assignees[return.closed_by.id -1]","daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.sequenceScalar.SeqIntEqual","(size(return.assignees[..]))
(return.assignees[..], return.assignees[return.closed_by.id -1])","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignees.state,"return.state == ""active""
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},assignees.web_url,return.username is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.username)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200&assignees():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},author.name,return.author.name == return.closed_by.name,daikon.inv.binary.twoString.StringEqual,"(return.author.name, return.closed_by.name)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},author.state,"return.author.state == return.closed_by.state
return.author.state == ""active""
LENGTH(return.author.state)==6","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.author.state, return.closed_by.state)
(return.author.state)
(return.author.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},author.username,"return.author.username == return.closed_by.username
return.author.username is a substring of return.closed_by.web_url","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.author.username, return.closed_by.username)
(return.author.username, return.closed_by.web_url)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},author.web_url,"return.author.web_url == return.closed_by.web_url
return.author.username is a substring of return.author.web_url
return.closed_by.username is a substring of return.author.web_url","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.author.web_url, return.closed_by.web_url)
(return.author.web_url, return.author.username)
(return.author.web_url, return.closed_by.username)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},downvotes,"return.downvotes == return.merge_requests_count
return.downvotes == return.task_completion_status.count
return.downvotes == return.task_completion_status.completed_count
return.downvotes == return.upvotes
return.downvotes == return.user_notes_count
return.downvotes == 0
return.downvotes <= return.time_stats.time_estimate
return.downvotes <= return.time_stats.total_time_spent
return.downvotes <= size(return.assignees[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.downvotes, return.merge_requests_count)
(return.downvotes, return.task_completion_status.count)
(return.downvotes, return.task_completion_status.completed_count)
(return.downvotes, return.upvotes)
(return.downvotes, return.user_notes_count)
(return.downvotes)
(return.downvotes, return.time_stats.time_estimate)
(return.downvotes, return.time_stats.total_time_spent)
(return.downvotes, size(return.assignees[..]))","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},due_date,return.due_date is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.due_date),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},has_tasks,return.has_tasks == false,daikon.inv.unary.scalar.OneOfScalar,(return.has_tasks),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},iid,input.issue_iid == return.iid,daikon.inv.binary.twoScalar.IntEqual,"(input.issue_iid, return.iid)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},milestone,return.milestone == null,daikon.inv.unary.scalar.OneOfScalar,(return.milestone),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},project_id,input.id == return.project_id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.project_id)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},references.full,return.references.relative is a substring of return.references.full,daikon.inv.binary.twoString.StdString$SubString,"(return.references.full, return.references.relative)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},references.relative,return.references.relative == return.references.short,daikon.inv.binary.twoString.StringEqual,"(return.references.relative, return.references.short)",/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},state,"return.state one of { ""closed"", ""opened"" }
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid},time_stats.time_estimate,return.time_stats.time_estimate >= 0,daikon.inv.unary.scalar.LowerBound,(return.time_stats.time_estimate),/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid},updated_at,"LENGTH(return.updated_at)==24
return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.updated_at)
(return.updated_at)","/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT
/projects/{id}/issues/{issue_iid}&/projects/{id}/issues/{issue_iid}&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,assignee.id,"return.assignee.id < return.id
return.assignee.id > return.task_completion_status.count
return.assignee.id > return.task_completion_status.completed_count
return.assignee.id > return.upvotes
return.assignee.id > return.user_notes_count","daikon.inv.binary.twoScalar.IntLessThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan","(return.assignee.id, return.id)
(return.assignee.id, return.task_completion_status.count)
(return.assignee.id, return.task_completion_status.completed_count)
(return.assignee.id, return.upvotes)
(return.assignee.id, return.user_notes_count)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,author.id,"return.author.id >= 1
return.author.id < return.id
return.author.id > return.task_completion_status.count
return.author.id > return.task_completion_status.completed_count
return.author.id > return.upvotes
return.author.id > return.user_notes_count","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntLessThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan","(return.author.id)
(return.author.id, return.id)
(return.author.id, return.task_completion_status.count)
(return.author.id, return.task_completion_status.completed_count)
(return.author.id, return.upvotes)
(return.author.id, return.user_notes_count)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,created_at,"LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at)
(return.created_at)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,diff_refs,return.diff_refs == null,daikon.inv.unary.scalar.OneOfScalar,(return.diff_refs),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,downvotes,"return.downvotes == return.time_stats.time_estimate
return.downvotes == return.time_stats.total_time_spent
return.downvotes == 0
return.downvotes <= return.task_completion_status.count
return.downvotes <= return.task_completion_status.completed_count
return.downvotes <= return.upvotes
return.downvotes <= return.user_notes_count
return.downvotes <= size(return.labels[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.downvotes, return.time_stats.time_estimate)
(return.downvotes, return.time_stats.total_time_spent)
(return.downvotes)
(return.downvotes, return.task_completion_status.count)
(return.downvotes, return.task_completion_status.completed_count)
(return.downvotes, return.upvotes)
(return.downvotes, return.user_notes_count)
(return.downvotes, size(return.labels[..]))","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,head_pipeline,return.head_pipeline == null,daikon.inv.unary.scalar.OneOfScalar,(return.head_pipeline),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,head_pipeline.detailed_status,return.head_pipeline.detailed_status == null,daikon.inv.unary.scalar.OneOfScalar,(return.head_pipeline.detailed_status),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,head_pipeline.user,return.head_pipeline.user == return.user,daikon.inv.binary.twoScalar.IntEqual,"(return.head_pipeline.user, return.user)",/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,iid,"input.id > return.iid
return.iid < return.source_project_id
return.iid > return.task_completion_status.count
return.iid > return.task_completion_status.completed_count
return.iid > return.user_notes_count
return.iid > size(return.labels[])","daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntLessThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterThan","(input.id, return.iid)
(return.iid, return.source_project_id)
(return.iid, return.task_completion_status.count)
(return.iid, return.task_completion_status.completed_count)
(return.iid, return.user_notes_count)
(return.iid, size(return.labels[..]))","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,merge_commit_sha,LENGTH(return.merge_commit_sha)==40,daikon.inv.unary.string.FixedLengthString,(return.merge_commit_sha),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,merge_status,"return.merge_status one of { ""can_be_merged"", ""cannot_be_merged"", ""unchecked"" }",daikon.inv.unary.string.OneOfString,(return.merge_status),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.created_at,"LENGTH(return.milestone.created_at)==24
return.milestone.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.milestone.created_at)
(return.milestone.created_at)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.due_date,return.milestone.due_date is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.milestone.due_date),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.iid,return.milestone.iid > return.upvotes,daikon.inv.binary.twoScalar.IntGreaterThan,"(return.milestone.iid, return.upvotes)",/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.project_id,"input.id == return.milestone.project_id
return.milestone.project_id == return.source_project_id","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual","(input.id, return.milestone.project_id)
(return.milestone.project_id, return.source_project_id)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.start_date,return.milestone.start_date is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.milestone.start_date),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.state,"return.milestone.state one of { ""active"", ""closed"" }
LENGTH(return.milestone.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.milestone.state)
(return.milestone.state)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,milestone.updated_at,"LENGTH(return.milestone.updated_at)==24
return.milestone.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.milestone.updated_at)
(return.milestone.updated_at)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,pipeline,return.pipeline == null,daikon.inv.unary.scalar.OneOfScalar,(return.pipeline),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,project_id,input.id == return.project_id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.project_id)",/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,reference,"return.reference == return.references.relative
return.reference == return.references.short
return.reference is a substring of return.references.full","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.reference, return.references.relative)
(return.reference, return.references.short)
(return.reference, return.references.full)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,sha,LENGTH(return.sha)==40,daikon.inv.unary.string.FixedLengthString,(return.sha),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,should_remove_source_branch,"return.should_remove_source_branch one of { ""false"", ""true"" }",daikon.inv.unary.string.OneOfString,(return.should_remove_source_branch),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,source_project_id,input.id <= return.source_project_id,daikon.inv.binary.twoScalar.IntLessEqual,"(input.id, return.source_project_id)",/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,squash_commit_sha,LENGTH(return.squash_commit_sha)==40,daikon.inv.unary.string.FixedLengthString,(return.squash_commit_sha),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,state,"return.state one of { ""closed"", ""merged"", ""opened"" }
LENGTH(return.state)==6","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.state)
(return.state)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,target_branch,"return.target_branch one of { ""develop"", ""main"", ""master"" }",daikon.inv.unary.string.OneOfString,(return.target_branch),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,target_project_id,input.id == return.target_project_id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.target_project_id)",/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,task_completion_status.completed_count,return.task_completion_status.completed_count >= 0,daikon.inv.unary.scalar.LowerBound,(return.task_completion_status.completed_count),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,task_completion_status.count,"return.task_completion_status.count >= 0
return.task_completion_status.count >= return.task_completion_status.completed_count","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.task_completion_status.count)
(return.task_completion_status.count, return.task_completion_status.completed_count)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,updated_at,"LENGTH(return.updated_at)==24
return.updated_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.updated_at)
(return.updated_at)","/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT
/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT",1.0
get+projects_{id}_issues_{issue_iid}_closed_by,upvotes,"return.upvotes one of { 0, 1 }",daikon.inv.unary.scalar.OneOfScalar,(return.upvotes),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
get+projects_{id}_issues_{issue_iid}_closed_by,user,return.user == null,daikon.inv.unary.scalar.OneOfScalar,(return.user),/projects/{id}/issues/{issue_iid}/closed_by&/projects/{id}/issues/{issue_iid}/closed_by&get&200():::EXIT,1.0
