operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
post-/orgs/{org}/repos,repository,html_url,html_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        html_url = latest_response.get(""html_url"")_x000D_
        if html_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if html_url is a valid URI_x000D_
        parsed_uri = urlparse(html_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        # Check if html_url matches the URI format_x000D_
        uri_regex = re.compile(_x000D_
            r'^(?:http|https)://'  # http:// or https://_x000D_
            r'(?:[a-zA-Z0-9-]+\.)+[a-zA-Z]{2,6}'  # domain_x000D_
            r'(?:/?|[/?]\S+)$'  # path_x000D_
        )_x000D_
        if not uri_regex.match(html_url):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,private,private,Whether the repository is private or public,0,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Check if 'private' attribute exists in the response_x000D_
        if 'private' not in latest_response:_x000D_
            return 0_x000D_
        _x000D_
        # Check if 'private' is of type boolean_x000D_
        if not isinstance(latest_response['private'], bool):_x000D_
            return -1_x000D_
        _x000D_
        # If all checks pass, return 1_x000D_
        return 1_x000D_
    except Exception as e:_x000D_
        return -1_x000D_
",unknown,,,,,0
post-/orgs/{org}/repos,repository,mirror_url,mirror_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def is_valid_uri(uri):_x000D_
    try:_x000D_
        result = urlparse(uri)_x000D_
        return all([result.scheme, result.netloc])_x000D_
    except ValueError:_x000D_
        return False_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        mirror_url = latest_response.get(""mirror_url"", None)_x000D_
        _x000D_
        if mirror_url is None:_x000D_
            return 0  # Attribute does not exist, insufficient information_x000D_
        _x000D_
        if mirror_url is not None and not isinstance(mirror_url, str):_x000D_
            return -1  # Constraint not satisfied: must be a string or null_x000D_
        _x000D_
        if mirror_url is not None and not is_valid_uri(mirror_url):_x000D_
            return -1  # Constraint not satisfied: must be a valid URI_x000D_
        _x000D_
        return 1  # All constraints satisfied_x000D_
    except Exception as e:_x000D_
        return -1  # Constraint not satisfied due to an error_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,url,url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        url = latest_response.get(""url"")_x000D_
        if url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if the URL is a valid URI_x000D_
        parsed_url = urlparse(url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the URL matches the URI format_x000D_
        uri_regex = re.compile(_x000D_
            r'^(?:http|https)://'  # http:// or https://_x000D_
            r'(?:[a-zA-Z0-9-]+\.)+[a-zA-Z]{2,6}'  # domain_x000D_
            r'(?:/[^/]+)*$'  # path_x000D_
        )_x000D_
        if not uri_regex.match(url):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,git_refs_url,git_refs_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/git/refs{/sha}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        git_refs_url = latest_response.get(""git_refs_url"")_x000D_
        if git_refs_url is None:_x000D_
            return 0  # Attribute does not exist in the response_x000D_
_x000D_
        # Check if git_refs_url is a string_x000D_
        if not isinstance(git_refs_url, str):_x000D_
            return -1_x000D_
_x000D_
        # Check if git_refs_url is a valid URL_x000D_
        from urllib.parse import urlparse_x000D_
        parsed_url = urlparse(git_refs_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
_x000D_
        return 1  # Constraint is satisfied_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,starred_url,owner.starred_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/starred{/owner}{/repo}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Extract the starred_url from the response_x000D_
        starred_url = latest_response['owner']['starred_url']_x000D_
        _x000D_
        # Check if starred_url is a string_x000D_
        if not isinstance(starred_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url starts with the expected base URL_x000D_
        expected_base_url = ""https://api.github.com/users/""_x000D_
        if not starred_url.startswith(expected_base_url):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url contains the placeholders for owner and repo_x000D_
        if '{/owner}' not in starred_url or '{/repo}' not in starred_url:_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        # Return 0 if the attribute does not exist in the response_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,starred_url,organization.starred_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/starred{/owner}{/repo}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Extract the starred_url from the response_x000D_
        starred_url = latest_response['owner']['starred_url']_x000D_
        _x000D_
        # Check if starred_url is a string_x000D_
        if not isinstance(starred_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url starts with the expected base URL_x000D_
        expected_base_url = ""https://api.github.com/users/""_x000D_
        if not starred_url.startswith(expected_base_url):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url contains the placeholders for owner and repo_x000D_
        if '{/owner}' not in starred_url or '{/repo}' not in starred_url:_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        # Return 0 if the attribute does not exist in the response_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,starred_url,template_repository.owner.starred_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/starred{/owner}{/repo}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Extract the starred_url from the response_x000D_
        starred_url = latest_response['owner']['starred_url']_x000D_
        _x000D_
        # Check if starred_url is a string_x000D_
        if not isinstance(starred_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url starts with the expected base URL_x000D_
        expected_base_url = ""https://api.github.com/users/""_x000D_
        if not starred_url.startswith(expected_base_url):_x000D_
            return -1_x000D_
        _x000D_
        # Check if starred_url contains the placeholders for owner and repo_x000D_
        if '{/owner}' not in starred_url or '{/repo}' not in starred_url:_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        # Return 0 if the attribute does not exist in the response_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,repos_url,owner.repos_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def is_valid_uri(uri):_x000D_
    try:_x000D_
        result = urlparse(uri)_x000D_
        return all([result.scheme, result.netloc])_x000D_
    except Exception:_x000D_
        return False_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        repos_url = latest_response['owner']['repos_url']_x000D_
        if not isinstance(repos_url, str):_x000D_
            return -1_x000D_
        if not is_valid_uri(repos_url):_x000D_
            return -1_x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,repos_url,organization.repos_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def is_valid_uri(uri):_x000D_
    try:_x000D_
        result = urlparse(uri)_x000D_
        return all([result.scheme, result.netloc])_x000D_
    except Exception:_x000D_
        return False_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        repos_url = latest_response['owner']['repos_url']_x000D_
        if not isinstance(repos_url, str):_x000D_
            return -1_x000D_
        if not is_valid_uri(repos_url):_x000D_
            return -1_x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,repos_url,template_repository.owner.repos_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def is_valid_uri(uri):_x000D_
    try:_x000D_
        result = urlparse(uri)_x000D_
        return all([result.scheme, result.netloc])_x000D_
    except Exception:_x000D_
        return False_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        repos_url = latest_response['owner']['repos_url']_x000D_
        if not isinstance(repos_url, str):_x000D_
            return -1_x000D_
        if not is_valid_uri(repos_url):_x000D_
            return -1_x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,tags_url,tags_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        tags_url = latest_response.get(""tags_url"")_x000D_
        if tags_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if tags_url is a string_x000D_
        if not isinstance(tags_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if tags_url is a valid URI_x000D_
        parsed_uri = urlparse(tags_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,following_url,owner.following_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/following{/other_user}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        following_url = latest_response['owner']['following_url']_x000D_
        if isinstance(following_url, str) and following_url.startswith(""https://api.github.com/users/""):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,following_url,organization.following_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/following{/other_user}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        following_url = latest_response['owner']['following_url']_x000D_
        if isinstance(following_url, str) and following_url.startswith(""https://api.github.com/users/""):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,following_url,template_repository.owner.following_url,"{""type"": ""string"", ""example"": ""https://api.github.com/users/octocat/following{/other_user}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        following_url = latest_response['owner']['following_url']_x000D_
        if isinstance(following_url, str) and following_url.startswith(""https://api.github.com/users/""):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,comments_url,comments_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/comments{/number}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        comments_url = latest_response.get(""comments_url"")_x000D_
        if comments_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if comments_url is a string_x000D_
        if not isinstance(comments_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if comments_url starts with ""http://api.github.com/repos/""_x000D_
        if not comments_url.startswith(""http://api.github.com/repos/""):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,organizations_url,owner.organizations_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        organizations_url = latest_response['owner']['organizations_url']_x000D_
        _x000D_
        # Check if the organizations_url is a string_x000D_
        if not isinstance(organizations_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the organizations_url is a valid URI_x000D_
        parsed_uri = urlparse(organizations_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,organizations_url,organization.organizations_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        organizations_url = latest_response['owner']['organizations_url']_x000D_
        _x000D_
        # Check if the organizations_url is a string_x000D_
        if not isinstance(organizations_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the organizations_url is a valid URI_x000D_
        parsed_uri = urlparse(organizations_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,organizations_url,template_repository.owner.organizations_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        organizations_url = latest_response['owner']['organizations_url']_x000D_
        _x000D_
        # Check if the organizations_url is a string_x000D_
        if not isinstance(organizations_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the organizations_url is a valid URI_x000D_
        parsed_uri = urlparse(organizations_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,received_events_url,owner.received_events_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        received_events_url = latest_response['owner']['received_events_url']_x000D_
        _x000D_
        # Check if the received_events_url is a string_x000D_
        if not isinstance(received_events_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the received_events_url is a valid URI_x000D_
        parsed_url = urlparse(received_events_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,received_events_url,organization.received_events_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        received_events_url = latest_response['owner']['received_events_url']_x000D_
        _x000D_
        # Check if the received_events_url is a string_x000D_
        if not isinstance(received_events_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the received_events_url is a valid URI_x000D_
        parsed_url = urlparse(received_events_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,received_events_url,template_repository.owner.received_events_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        received_events_url = latest_response['owner']['received_events_url']_x000D_
        _x000D_
        # Check if the received_events_url is a string_x000D_
        if not isinstance(received_events_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the received_events_url is a valid URI_x000D_
        parsed_url = urlparse(received_events_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,events_url,events_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        events_url = latest_response.get(""events_url"")_x000D_
        if events_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if events_url is a string_x000D_
        if not isinstance(events_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if events_url is a valid URI_x000D_
        parsed_uri = urlparse(events_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,ssh_url,ssh_url,"{""type"": ""string"", ""example"": ""git@github.com:octocat/Hello-World.git""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        ssh_url = latest_response.get(""ssh_url"")_x000D_
        if ssh_url is None:_x000D_
            return 0  # Attribute does not exist_x000D_
        if isinstance(ssh_url, str) and ssh_url.startswith(""git@""):_x000D_
            return 1  # Constraint satisfied_x000D_
        else:_x000D_
            return -1  # Constraint not satisfied_x000D_
    except Exception:_x000D_
        return -1  # Constraint not satisfied due to an error_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,languages_url,languages_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        languages_url = latest_response.get(""languages_url"")_x000D_
        if languages_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if languages_url is a string_x000D_
        if not isinstance(languages_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if languages_url is a valid URI_x000D_
        parsed_uri = urlparse(languages_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,stargazers_url,stargazers_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        stargazers_url = latest_response.get(""stargazers_url"")_x000D_
        if stargazers_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if the stargazers_url is a valid URI_x000D_
        parsed_url = urlparse(stargazers_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the scheme is either http or https_x000D_
        if parsed_url.scheme not in [""http"", ""https""]:_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,allow_rebase_merge,allow_rebase_merge,"Whether to allow rebase merges for pull requests, schema: {""type"": ""boolean"", ""example"": true}",0,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Check if 'allow_rebase_merge' exists in the response_x000D_
        if 'allow_rebase_merge' not in latest_response:_x000D_
            return 0_x000D_
        _x000D_
        # Check if 'allow_rebase_merge' is of type boolean_x000D_
        if isinstance(latest_response['allow_rebase_merge'], bool):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except Exception as e:_x000D_
        return -1_x000D_
",unknown,,,,,0
post-/orgs/{org}/repos,repository,collaborators_url,collaborators_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/collaborators{/collaborator}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        collaborators_url = latest_response.get(""collaborators_url"")_x000D_
        if collaborators_url is None:_x000D_
            return 0  # Attribute does not exist_x000D_
_x000D_
        if isinstance(collaborators_url, str):_x000D_
            return 1  # Constraint satisfied_x000D_
        else:_x000D_
            return -1  # Constraint not satisfied_x000D_
    except Exception:_x000D_
        return -1  # Constraint not satisfied due to an error_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,allow_merge_commit,allow_merge_commit,"Whether to allow merge commits for pull requests, schema: {""type"": ""boolean"", ""example"": true}",0,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Check if 'allow_merge_commit' exists in the response_x000D_
        if 'allow_merge_commit' not in latest_response:_x000D_
            return 0_x000D_
        _x000D_
        # Check if 'allow_merge_commit' is of type boolean_x000D_
        if isinstance(latest_response['allow_merge_commit'], bool):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except Exception as e:_x000D_
        return -1_x000D_
",unknown,,,,,0
post-/orgs/{org}/repos,repository,clone_url,clone_url,"{""type"": ""string"", ""example"": ""https://github.com/octocat/Hello-World.git""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        clone_url = latest_response.get(""clone_url"")_x000D_
        if clone_url is None:_x000D_
            return 0_x000D_
        if isinstance(clone_url, str) and clone_url.startswith(""https://""):_x000D_
            return 1_x000D_
        else:_x000D_
            return -1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,teams_url,teams_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        teams_url = latest_response.get(""teams_url"")_x000D_
        if teams_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if teams_url is a valid URI_x000D_
        parsed_url = urlparse(teams_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,subscribers_url,subscribers_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        subscribers_url = latest_response.get(""subscribers_url"")_x000D_
        if subscribers_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if the subscribers_url is a string_x000D_
        if not isinstance(subscribers_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the subscribers_url is a valid URI_x000D_
        parsed_url = urlparse(subscribers_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,has_issues,has_issues,"Whether issues are enabled, schema: {""type"": ""boolean"", ""example"": true}",0,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        # Check if 'has_issues' exists in the response_x000D_
        if 'has_issues' not in latest_response:_x000D_
            return 0_x000D_
        _x000D_
        # Check if 'has_issues' is of type boolean_x000D_
        if not isinstance(latest_response['has_issues'], bool):_x000D_
            return -1_x000D_
        _x000D_
        # If all checks pass, return 1_x000D_
        return 1_x000D_
    except Exception as e:_x000D_
        return -1_x000D_
",unknown,,,,,0
post-/orgs/{org}/repos,repository,svn_url,svn_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        svn_url = latest_response.get(""svn_url"")_x000D_
        if svn_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if svn_url is a valid URI_x000D_
        parsed_url = urlparse(svn_url)_x000D_
        if not all([parsed_url.scheme, parsed_url.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,subscriptions_url,owner.subscriptions_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        subscriptions_url = latest_response['owner']['subscriptions_url']_x000D_
        _x000D_
        # Check if the subscriptions_url is a string_x000D_
        if not isinstance(subscriptions_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the subscriptions_url is a valid URI_x000D_
        parsed_uri = urlparse(subscriptions_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,subscriptions_url,organization.subscriptions_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        subscriptions_url = latest_response['owner']['subscriptions_url']_x000D_
        _x000D_
        # Check if the subscriptions_url is a string_x000D_
        if not isinstance(subscriptions_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the subscriptions_url is a valid URI_x000D_
        parsed_uri = urlparse(subscriptions_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,simple-user,subscriptions_url,template_repository.owner.subscriptions_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        subscriptions_url = latest_response['owner']['subscriptions_url']_x000D_
        _x000D_
        # Check if the subscriptions_url is a string_x000D_
        if not isinstance(subscriptions_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the subscriptions_url is a valid URI_x000D_
        parsed_uri = urlparse(subscriptions_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except KeyError:_x000D_
        return 0_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,hooks_url,hooks_url,"{""type"": ""string"", ""format"": ""uri""}",1,"import re_x000D_
from urllib.parse import urlparse_x000D_
_x000D_
def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        hooks_url = latest_response.get(""hooks_url"")_x000D_
        if hooks_url is None:_x000D_
            return 0_x000D_
        _x000D_
        # Check if hooks_url is a valid URI_x000D_
        parsed_uri = urlparse(hooks_url)_x000D_
        if not all([parsed_uri.scheme, parsed_uri.netloc]):_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
post-/orgs/{org}/repos,repository,issue_events_url,issue_events_url,"{""type"": ""string"", ""example"": ""http://api.github.com/repos/octocat/Hello-World/issues/events{/number}""}",1,"def verify_latest_response(latest_response):_x000D_
    try:_x000D_
        issue_events_url = latest_response.get(""issue_events_url"")_x000D_
        if issue_events_url is None:_x000D_
            return 0_x000D_
        _x000D_
        if not isinstance(issue_events_url, str):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the URL starts with ""http://api.github.com/repos/""_x000D_
        if not issue_events_url.startswith(""http://api.github.com/repos/""):_x000D_
            return -1_x000D_
        _x000D_
        # Check if the URL contains ""/issues/events""_x000D_
        if ""/issues/events"" not in issue_events_url:_x000D_
            return -1_x000D_
        _x000D_
        return 1_x000D_
    except Exception:_x000D_
        return -1_x000D_
",unknown,,,,,1
