pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,group,api
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.namespace.full_path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.full_path)",pm.expect(return_path_with_namespace.includes(return_namespace_full_path)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,path_with_namespace,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= return.forks_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.forks_count)",pm.expect(return_open_issues_count).to.be.lte(return_forks_count),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= return.statistics.commit_count,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.statistics.commit_count)",pm.expect(return_open_issues_count).to.be.lte(return_statistics_commit_count),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= return.statistics.storage_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.statistics.storage_size)",pm.expect(return_open_issues_count).to.be.lte(return_statistics_storage_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= return.statistics.repository_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.statistics.repository_size)",pm.expect(return_open_issues_count).to.be.lte(return_statistics_repository_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= return.statistics.wiki_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, return.statistics.wiki_size)",pm.expect(return_open_issues_count).to.be.lte(return_statistics_wiki_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.be.lte(return_tag_list_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,tag_list,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.open_issues_count <= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.open_issues_count, size(return.shared_with_groups[..]))",pm.expect(return_open_issues_count).to.be.lte(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,open_issues_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.creator_id <= return.namespace.id,daikon.inv.binary.twoScalar.IntLessEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.be.lte(return_namespace_id),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,creator_id,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.creator_id >= return.statistics.commit_count,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.creator_id, return.statistics.commit_count)",pm.expect(return_creator_id).to.be.at.least(return_statistics_commit_count),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,creator_id,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.creator_id >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.creator_id, size(return.shared_with_groups[..]))",pm.expect(return_creator_id).to.be.at.least(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,creator_id,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.namespace.id >= return.statistics.commit_count,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, return.statistics.commit_count)",pm.expect(return_namespace_id).to.be.at.least(return_statistics_commit_count),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,namespace.id,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.namespace.id >= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, size(return.tag_list[..]))",pm.expect(return_namespace_id).to.be.at.least(return_tag_list_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,tag_list,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.namespace.id >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.namespace.id, size(return.shared_with_groups[..]))",pm.expect(return_namespace_id).to.be.at.least(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,namespace.id,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.namespace.path is a substring of return.namespace.full_path,daikon.inv.binary.twoString.StdString$SubString,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_full_path.includes(return_namespace_path)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,namespace.path,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.forks_count >= return.statistics.lfs_objects_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.forks_count, return.statistics.lfs_objects_size)",pm.expect(return_forks_count).to.be.at.least(return_statistics_lfs_objects_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,forks_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.star_count >= return.statistics.commit_count,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.star_count, return.statistics.commit_count)",pm.expect(return_star_count).to.be.at.least(return_statistics_commit_count),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,star_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.star_count >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.star_count, size(return.shared_with_groups[..]))",pm.expect(return_star_count).to.be.at.least(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,star_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.commit_count <= return.statistics.storage_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.statistics.commit_count, return.statistics.storage_size)",pm.expect(return_statistics_commit_count).to.be.lte(return_statistics_storage_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.commit_count <= return.statistics.repository_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.statistics.commit_count, return.statistics.repository_size)",pm.expect(return_statistics_commit_count).to.be.lte(return_statistics_repository_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,statistics.commit_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.commit_count >= return.statistics.lfs_objects_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.commit_count, return.statistics.lfs_objects_size)",pm.expect(return_statistics_commit_count).to.be.at.least(return_statistics_lfs_objects_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.commit_count,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.storage_size >= return.statistics.repository_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.storage_size, return.statistics.repository_size)",pm.expect(return_statistics_storage_size).to.be.at.least(return_statistics_repository_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.storage_size >= return.statistics.wiki_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.storage_size, return.statistics.wiki_size)",pm.expect(return_statistics_storage_size).to.be.at.least(return_statistics_wiki_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.storage_size >= return.statistics.lfs_objects_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.storage_size, return.statistics.lfs_objects_size)",pm.expect(return_statistics_storage_size).to.be.at.least(return_statistics_lfs_objects_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.storage_size >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.storage_size, size(return.shared_with_groups[..]))",pm.expect(return_statistics_storage_size).to.be.at.least(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.storage_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.repository_size >= return.statistics.wiki_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.repository_size, return.statistics.wiki_size)",pm.expect(return_statistics_repository_size).to.be.at.least(return_statistics_wiki_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.repository_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.repository_size >= return.statistics.lfs_objects_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.repository_size, return.statistics.lfs_objects_size)",pm.expect(return_statistics_repository_size).to.be.at.least(return_statistics_lfs_objects_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.repository_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.repository_size >= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.repository_size, size(return.shared_with_groups[..]))",pm.expect(return_statistics_repository_size).to.be.at.least(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,,1.0,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.repository_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.wiki_size >= return.statistics.lfs_objects_size,daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.statistics.wiki_size, return.statistics.lfs_objects_size)",pm.expect(return_statistics_wiki_size).to.be.at.least(return_statistics_lfs_objects_size),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,statistics.wiki_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.lfs_objects_size <= size(return.tag_list[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.statistics.lfs_objects_size, size(return.tag_list[..]))",pm.expect(return_statistics_lfs_objects_size).to.be.lte(return_tag_list_size_array),get+users_{user_id}_starred_projects,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,tag_list,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return.statistics.lfs_objects_size <= size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.statistics.lfs_objects_size, size(return.shared_with_groups[..]))",pm.expect(return_statistics_lfs_objects_size).to.be.lte(return_shared_with_groups_size_array),get+users_{user_id}_starred_projects,,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,statistics.lfs_objects_size,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.issues,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.issues)",pm.expect(return__links_issues.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.merge_requests,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.merge_requests)",pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.repo_branches,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.repo_branches)",pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.labels,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.labels)",pm.expect(return__links_labels.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.events,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.events)",pm.expect(return__links_events.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/users/{user_id}/starred_projects&/users/{user_id}/starred_projects&get&200():::EXIT,return._links.self is a substring of return._links.members,daikon.inv.binary.twoString.StdString$SubString,"(return._links.self, return._links.members)",pm.expect(return__links_members.includes(return__links_self)).to.be.true,get+users_{user_id}_starred_projects,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,_links.self,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,input.id == return.id,daikon.inv.binary.twoScalar.IntEqual,"(input.id, return.id)",pm.expect(input_id).to.eql(return_id),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,id,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.owner.id == return.creator_id,daikon.inv.binary.twoScalar.IntEqual,"(return.owner.id, return.creator_id)",pm.expect(return_owner_id).to.eql(return_creator_id),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,owner.id,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.owner.name == return.namespace.name,daikon.inv.binary.twoString.StringEqual,"(return.owner.name, return.namespace.name)",pm.expect(return_owner_name).to.eql(return_namespace_name),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,owner.name,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.archived,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.archived)",pm.expect(return_issues_enabled).to.eql(return_archived),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.ci_forward_deployment_enabled,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.ci_forward_deployment_enabled)",pm.expect(return_issues_enabled).to.eql(return_ci_forward_deployment_enabled),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.public_jobs,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.public_jobs)",pm.expect(return_issues_enabled).to.eql(return_public_jobs),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.remove_source_branch_after_merge,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.remove_source_branch_after_merge)",pm.expect(return_issues_enabled).to.eql(return_remove_source_branch_after_merge),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.request_access_enabled,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.request_access_enabled)",pm.expect(return_issues_enabled).to.eql(return_request_access_enabled),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == return.autoclose_referenced_issues,daikon.inv.binary.twoScalar.IntEqual,"(return.issues_enabled, return.autoclose_referenced_issues)",pm.expect(return_issues_enabled).to.eql(return_autoclose_referenced_issues),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.open_issues_count == size(return.tag_list[]),daikon.inv.binary.twoScalar.IntEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.eql(return_tag_list_size_array),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,tag_list,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.open_issues_count == size(return.tag_list[]),daikon.inv.binary.twoScalar.IntEqual,"(return.open_issues_count, size(return.tag_list[..]))",pm.expect(return_open_issues_count).to.eql(return_tag_list_size_array),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,tag_list,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.open_issues_count == size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntEqual,"(return.open_issues_count, size(return.shared_with_groups[..]))",pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,open_issues_count,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.open_issues_count == size(return.shared_with_groups[]),daikon.inv.binary.twoScalar.IntEqual,"(return.open_issues_count, size(return.shared_with_groups[..]))",pm.expect(return_open_issues_count).to.eql(return_shared_with_groups_size_array),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,open_issues_count,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.can_create_merge_request_in == return.resolve_outdated_diff_discussions,daikon.inv.binary.twoScalar.IntEqual,"(return.can_create_merge_request_in, return.resolve_outdated_diff_discussions)",pm.expect(return_can_create_merge_request_in).to.eql(return_resolve_outdated_diff_discussions),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,can_create_merge_request_in,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.can_create_merge_request_in == return.only_allow_merge_if_pipeline_succeeds,daikon.inv.binary.twoScalar.IntEqual,"(return.can_create_merge_request_in, return.only_allow_merge_if_pipeline_succeeds)",pm.expect(return_can_create_merge_request_in).to.eql(return_only_allow_merge_if_pipeline_succeeds),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,can_create_merge_request_in,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.can_create_merge_request_in == return.only_allow_merge_if_all_discussions_are_resolved,daikon.inv.binary.twoScalar.IntEqual,"(return.can_create_merge_request_in, return.only_allow_merge_if_all_discussions_are_resolved)",pm.expect(return_can_create_merge_request_in).to.eql(return_only_allow_merge_if_all_discussions_are_resolved),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,can_create_merge_request_in,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.created_at == return.last_activity_at,daikon.inv.binary.twoString.StringEqual,"(return.created_at, return.last_activity_at)",pm.expect(return_created_at).to.eql(return_last_activity_at),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,created_at,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.creator_id == return.namespace.id,daikon.inv.binary.twoScalar.IntEqual,"(return.creator_id, return.namespace.id)",pm.expect(return_creator_id).to.eql(return_namespace_id),post+projects_{id}_archive,,1.0,,Represents an invariant of == between two long scalars. Prints as x == y.,,creator_id,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.namespace.path == return.namespace.full_path,daikon.inv.binary.twoString.StringEqual,"(return.namespace.path, return.namespace.full_path)",pm.expect(return_namespace_path).to.eql(return_namespace_full_path),post+projects_{id}_archive,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,namespace.path,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,"return.default_branch == ""main""",daikon.inv.unary.string.OneOfString,(return.default_branch),"pm.expect([""main""].includes(return_default_branch)).to.be.true",post+projects_{id}_archive,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,default_branch,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,LENGTH(return.default_branch)==4,daikon.inv.unary.string.FixedLengthString,(return.default_branch),pm.expect(return_default_branch).to.have.length(4),post+projects_{id}_archive,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,default_branch,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,"return.visibility one of { ""internal"", ""private"", ""public"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true",post+projects_{id}_archive,1.0,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,visibility,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,"return.readme_url one of { ""http://localhost:30000/root/brag/-/blob/main/README.md"", ""http://localhost:30000/root/nightwear/-/blob/main/README.md"" }",daikon.inv.unary.string.OneOfString,(return.readme_url),"pm.expect([""http://localhost:30000/root/brag/-/blob/main/README.md"", ""http://localhost:30000/root/nightwear/-/blob/main/README.md""].includes(return_readme_url)).to.be.true",post+projects_{id}_archive,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,readme_url,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.tag_list[] == [],daikon.inv.unary.stringsequence.OneOfStringSequence,(return.tag_list[..]),pm.expect([[]].some(value => pm.expect(return_tag_list_array).to.deep.equal(value).that)).to.be.true,post+projects_{id}_archive,,1.0,,"Represents String[] variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,tag_list,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,"return.owner.name == ""Administrator""",daikon.inv.unary.string.OneOfString,(return.owner.name),"pm.expect([""Administrator""].includes(return_owner_name)).to.be.true",post+projects_{id}_archive,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,owner.name,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,LENGTH(return.owner.name)==13,daikon.inv.unary.string.FixedLengthString,(return.owner.name),pm.expect(return_owner_name).to.have.length(13),post+projects_{id}_archive,,1.0,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,owner.name,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.issues_enabled == true,daikon.inv.unary.scalar.OneOfScalar,(return.issues_enabled),pm.expect(return_issues_enabled).to.eql(true),post+projects_{id}_archive,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,issues_enabled,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,return.can_create_merge_request_in == false,daikon.inv.unary.scalar.OneOfScalar,(return.can_create_merge_request_in),pm.expect(return_can_create_merge_request_in).to.eql(false),post+projects_{id}_archive,1.0,,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,can_create_merge_request_in,GitLab Project API
/projects/{id}/archive&/projects/{id}/archive&post&201():::EXIT,LENGTH(return.created_at)==24,daikon.inv.unary.string.FixedLengthString,(return.created_at),pm.expect(return_created_at).to.have.length(24),post+projects_{id}_archive,1.0,,,Indicates that the value of a string variable always has a fixed length n. Represented as LENGTH(x)==n.,,created_at,GitLab Project API
